molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.03,nM,IC50,10.52,Plasmodium falciparum,organism-based format,TRUE
CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.017,nM,IC50,10.77,Melatonin receptor,assay format,TRUE
CHEMBL358850,C[C@@H](O)C(=O)O,1000000,nM,IC50,,Alpha-ketoglutarate-dependent dioxygenase FTO,assay format,TRUE
CHEMBL685,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,54.2,nM,IC50,7.27,Unchecked,cell-based format,TRUE
CHEMBL628,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,6600,nM,IC50,5.18,Acetylcholinesterase,single protein format,TRUE
CHEMBL1282,CC(C)Cn1cnc2c(N)nc3ccccc3c21,646,nM,IC50,6.19,"7,8-dihydro-8-oxoguanine triphosphatase",single protein format,TRUE
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0.8,nM,IC50,9.1,Trypanosoma brucei,organism-based format,TRUE
CHEMBL869,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,88100,nM,IC50,4.05,Snake venom metalloproteinase Bap1,single protein format,TRUE
CHEMBL830,NCCCC(N)(C(=O)O)C(F)F,26,nM,IC50,7.58,NON-PROTEIN TARGET,assay format,TRUE
CHEMBL4069220,O=[N+]([O-])c1cn2c(n1)O[C@@H](COc1ccc(-c3ccc(F)cc3)nc1)CC2,30,nM,IC50,7.52,Leishmania donovani,cell-based format,TRUE
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,nM,IC50,9,Candida albicans,organism-based format,TRUE
CHEMBL1467,Oc1ncnc2[nH]ncc12,3.6,nM,IC50,8.44,Xanthine dehydrogenase,single protein format,TRUE
CHEMBL1431,CN(C)C(=N)NC(=N)N,9.9,nM,IC50,8,MCF7,cell-based format,TRUE
CHEMBL131,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.526,nM,IC50,9.28,Glucocorticoid receptor,single protein format,TRUE
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,420,nM,IC50,6.38,Myeloperoxidase,single protein format,TRUE
CHEMBL3120215,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,1300,nM,IC50,5.89,SQ20B,cell-based format,TRUE
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.028,nM,IC50,10.55,Plasmodium falciparum,organism-based format,TRUE
CHEMBL566534,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,1.26,nM,IC50,8.9,Plasmodium falciparum,organism-based format,TRUE
CHEMBL361497,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.3,nM,IC50,9.52,Plasmodium falciparum,organism-based format,TRUE
CHEMBL416956,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,0.31,nM,IC50,9.51,Plasmodium falciparum,organism-based format,TRUE
CHEMBL1828820,c1cc([C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,2,nM,IC50,8.7,Plasmodium falciparum (isolate K1 / Thailand),assay format,TRUE
