molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL177301,N=C(N)c1cccc(NC(=O)Nc2cccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)c2)c1,980.0,nM,IC50,6.01,Plasmodium falciparum,organism-based format
CHEMBL176108,CNS(=O)(=O)c1ccc(NC(=O)Nc2cccc(C(=N)N)c2)cc1,3000.0,nM,IC50,5.52,Plasmodium falciparum,organism-based format
CHEMBL175846,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3ccc4ccccc4c3)cc2)c1,8200.0,nM,IC50,5.09,Plasmodium falciparum,organism-based format
CHEMBL174908,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3c(F)ccc(F)c3F)cc2)c1,17.0,nM,IC50,7.77,Plasmodium falciparum,organism-based format
CHEMBL360908,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3cc(F)c(F)cc3F)cc2)c1,1800.0,nM,IC50,5.75,Plasmodium falciparum,organism-based format
CHEMBL82918,COc1ccc(COC2(C)CCC3CC2OO[C@@]3(C)CS(=O)(=O)c2ccccc2)cc1,14.0,nM,IC50,7.85,Plasmodium falciparum,organism-based format
CHEMBL369068,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3cccc(F)c3)cc2)c1,500.0,nM,IC50,6.30,Plasmodium falciparum,organism-based format
CHEMBL278291,C[C@@H]1CCCCC12OOC1(CCCC[C@@H]1C)OO2,6.9,nM,IC50,8.16,Plasmodium falciparum,organism-based format
CHEMBL588619,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,220.0,nM,IC50,6.66,Plasmodium falciparum,organism-based format
CHEMBL281943,C=C[C@H]1C[N@+]2(Cc3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)CC[C@H]1C[C@H]2[C@H](OCc1ccccc1)c1ccnc2ccc(OC)cc12.[Br-],620.0,nM,IC50,6.21,Plasmodium falciparum,organism-based format
CHEMBL284604,C=CCO[C@H](c1ccnc2ccc(OC)cc12)[C@@H]1C[C@@H]2CC[N@@+]1(Cc1cc(C(C)(C)C)c(OC)c(C(C)(C)C)c1)C[C@@H]2C=C.[Br-],1000.0,nM,IC50,6.00,Plasmodium falciparum,organism-based format
CHEMBL93291,CC1CCC2(CC1)OOC1(CCC(C)CC1)OO2,8.2,nM,IC50,8.09,Plasmodium falciparum,organism-based format
CHEMBL84824,CC1(O)CCC2CC1OO[C@@]2(C)CS(=O)(=O)c1ccccc1,55.0,nM,IC50,7.26,Plasmodium falciparum,organism-based format
CHEMBL368814,N=C(N)c1ccc(NC(=O)Nc2cccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)c2)cc1,2500.0,nM,IC50,,Plasmodium falciparum,organism-based format
CHEMBL176822,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2)c1,610.0,nM,IC50,6.21,Plasmodium falciparum,organism-based format
CHEMBL82507,CC(=O)OC1(C)CCC2CC1OO[C@@]2(C)CS(=O)(=O)c1ccccc1,17.0,nM,IC50,7.77,Plasmodium falciparum,organism-based format
CHEMBL27022,C=C[C@H]1C[N@+]2(Cc3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)CC[C@H]1C[C@H]2[C@H](OCc1ccccc1)c1ccnc2ccccc12.[Br-],520.0,nM,IC50,6.28,Plasmodium falciparum,organism-based format
CHEMBL282000,CO[C@H]1O[C@]2(C)OO[C@]13[C@H](CCO)CCC[C@@H]3C[C@H]2C,0.5,ug.mL-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL96830,CC1CC(C)CC2(C1)OOC1(CC(C)CC(C)C1)OO2,50.0,nM,IC50,7.30,Plasmodium falciparum,organism-based format
CHEMBL177995,N=C(N)c1ccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)cc2)cc1,90.0,nM,IC50,7.05,Plasmodium falciparum,organism-based format
CHEMBL22956,CO[C@H]1O[C@]2(C)OO[C@]13[C@H](CCOCc1ccccc1)CCC[C@@H]3CC2(C)C,0.5,ug.mL-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL175588,N=C(N)c1ccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3c(F)ccc(F)c3F)cc2)cc1,210.0,nM,IC50,6.68,Plasmodium falciparum,organism-based format
CHEMBL170,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,370.0,nM,IC50,6.43,Plasmodium falciparum,organism-based format
CHEMBL1794911,CC1(CSc2ccccc2)OOC2CC1CC[C@@]2(C)O.CC1(CSc2ccccc2)OOC2CC1CC[C@]2(C)O,2500.0,nM,IC50,,Plasmodium falciparum,organism-based format
CHEMBL26733,C=C[C@H]1C[N@+]2(Cc3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.[Br-],380.0,nM,IC50,6.42,Plasmodium falciparum,organism-based format
CHEMBL277457,CO[C@H]1O[C@]2(C)OO[C@]13[C@H](CCO)CCC[C@@H]3C[C@@H]2C,0.0045,ug.mL-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL175959,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3ccc(F)c(F)c3)cc2)c1,1110.0,nM,IC50,5.96,Plasmodium falciparum,organism-based format
CHEMBL25738,C=C[C@H]1C[N@+]2(Cc3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)CC[C@H]1C[C@@H]2[C@@H](OCc1ccccc1)c1ccnc2ccc(OC)cc12.[Br-],410.0,nM,IC50,6.39,Plasmodium falciparum,organism-based format
CHEMBL85002,CC(=O)OC1(C)CCC2CC1OO[C@]2(C)CS(=O)(=O)c1ccccc1,17.0,nM,IC50,7.77,Plasmodium falciparum,organism-based format
CHEMBL88052,CCOC(=O)C(=O)OC1(C)CCC2CC1OO[C@@]2(C)CS(=O)(=O)c1ccccc1,170.0,nM,IC50,6.77,Plasmodium falciparum,organism-based format
CHEMBL425503,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3ccc(F)cc3)cc2)c1,320.0,nM,IC50,6.50,Plasmodium falciparum,organism-based format
CHEMBL315514,CC1(OC(=O)C(=O)N(Cc2ccccc2)Cc2ccccc2)CCC2CC1OO[C@@]2(C)CS(=O)(=O)c1ccccc1,21.0,nM,IC50,7.68,Plasmodium falciparum,organism-based format
CHEMBL177699,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2)c1,450.0,nM,IC50,6.35,Plasmodium falciparum,organism-based format
CHEMBL280150,CO[C@H]1O[C@]2(C)OO[C@]13[C@H](CCO)CCC[C@@H]3CC2(C)C,0.5,ug.mL-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL431991,CC(=O)CC(=O)OC1(C)CCC2CC1OO[C@]2(C)CS(=O)(=O)c1ccccc1,73.0,nM,IC50,7.14,Plasmodium falciparum,organism-based format
CHEMBL174960,N=C(N)c1ccc(NC(=O)Nc2cccc(S(=O)(=O)NCc3c(F)ccc(F)c3F)c2)cc1,190.0,nM,IC50,6.72,Plasmodium falciparum,organism-based format
CHEMBL380230,C[C@@H]1C(=O)C[C@H]2C[C@@H]1OO[C@@]2(C)/C=C\c1ccc(C(F)(F)F)cc1C(F)(F)F,71.0,nM,IC50,7.15,Plasmodium falciparum,organism-based format
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,160.0,nM,IC50,6.80,Plasmodium falciparum,organism-based format
CHEMBL83812,CC1(OC(=O)C(=O)N(Cc2ccccc2)Cc2ccccc2)CCC2CC1OO[C@]2(C)CS(=O)(=O)c1ccccc1,81.0,nM,IC50,7.09,Plasmodium falciparum,organism-based format
CHEMBL27076,C=C[C@H]1C[N@+]2(Cc3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12.[Br-],360.0,nM,IC50,6.44,Plasmodium falciparum,organism-based format
CHEMBL369696,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCCO)cc2)c1,890.0,nM,IC50,6.05,Plasmodium falciparum,organism-based format
CHEMBL174742,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c1,9000.0,nM,IC50,5.05,Plasmodium falciparum,organism-based format
CHEMBL177263,N=C(N)c1ccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2)cc1,400.0,nM,IC50,6.40,Plasmodium falciparum,organism-based format
CHEMBL174446,N=C(N)c1ccc(NC(=O)Nc2cccc(S(=O)(=O)NCc3ccccc3)c2)cc1,410.0,nM,IC50,6.39,Plasmodium falciparum,organism-based format
CHEMBL26967,C=C[C@H]1C[N@+]2(Cc3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12.[Br-],510.0,nM,IC50,6.29,Plasmodium falciparum,organism-based format
CHEMBL175877,N=C(N)c1cccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,4900.0,nM,IC50,,Plasmodium falciparum,organism-based format
CHEMBL368119,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)cc2)c1,7.0,nM,IC50,8.15,Plasmodium falciparum,organism-based format
CHEMBL533841,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,380.0,nM,IC50,6.42,Plasmodium falciparum,organism-based format
CHEMBL283243,C=CCO[C@@H](c1ccnc2ccc(OC)cc12)[C@H]1C[C@@H]2CC[N@@+]1(Cc1cc(C(C)(C)C)c(OC)c(C(C)(C)C)c1)C[C@@H]2C=C.[Br-],1200.0,nM,IC50,5.92,Plasmodium falciparum,organism-based format
CHEMBL309252,CCOC(=O)C(=O)OC1(C)CCC2CC1OO[C@]2(C)CS(=O)(=O)c1ccccc1,140.0,nM,IC50,6.85,Plasmodium falciparum,organism-based format
CHEMBL283942,C=C[C@H]1C[N@+]2(Cc3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)CC[C@H]1C[C@@H]2[C@@H](OCc1ccccc1)c1ccnc2ccccc12.[Br-],1100.0,nM,IC50,5.96,Plasmodium falciparum,organism-based format
CHEMBL177281,N=C(N)c1cccc(NC(=O)Nc2cccc(C(=N)N)c2)c1,5.0,nM,IC50,8.30,Plasmodium falciparum,organism-based format
CHEMBL174393,CCCCNS(=O)(=O)c1ccc(NC(=O)Nc2cccc(C(=N)N)c2)cc1,3900.0,nM,IC50,5.41,Plasmodium falciparum,organism-based format
CHEMBL176406,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3ccccc3F)cc2)c1,620.0,nM,IC50,6.21,Plasmodium falciparum,organism-based format
CHEMBL177923,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3ccc(F)cc3F)cc2)c1,1110.0,nM,IC50,5.96,Plasmodium falciparum,organism-based format
CHEMBL611167,C=CCO[C@H](c1ccnc2ccccc12)[C@@H]1C[C@@H]2CC[N+]1(Cc1cc(C(C)(C)C)c(OC)c(C(C)(C)C)c1)C[C@@H]2C=C.[Br-],1100.0,nM,IC50,5.96,Plasmodium falciparum,organism-based format
CHEMBL281262,C=C[C@H]1C[N@+]2(Cc3cc(C(C)(C)C)c(OC)c(C(C)(C)C)c3)CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[Br-],1000.0,nM,IC50,6.00,Plasmodium falciparum,organism-based format
CHEMBL176227,N=C(N)c1cccc(NC(=O)Nc2cccc(S(=O)(=O)NCc3ccccc3)c2)c1,6200.0,nM,IC50,5.21,Plasmodium falciparum,organism-based format
CHEMBL86069,CC(=O)CC(=O)OC1(C)CCC2CC1OO[C@@]2(C)CS(=O)(=O)c1ccccc1,46.0,nM,IC50,7.34,Plasmodium falciparum,organism-based format
CHEMBL367193,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCCN3CCOCC3)cc2)c1,2500.0,nM,IC50,,Plasmodium falciparum,organism-based format
CHEMBL426045,N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3cccc4ccccc34)cc2)c1,17000.0,nM,IC50,4.77,Plasmodium falciparum,organism-based format
CHEMBL178028,N=C(N)c1cccc(NC(=O)Nc2cccc(S(=O)(=O)NCc3c(F)ccc(F)c3F)c2)c1,250.0,nM,IC50,6.60,Plasmodium falciparum,organism-based format
CHEMBL82620,CC1(O)CCC2CC1OO[C@]2(C)CS(=O)(=O)c1ccccc1,89.0,nM,IC50,7.05,Plasmodium falciparum,organism-based format
CHEMBL90430,NCCC(=O)N(CCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)CC1CC1,398.0,nM,IC50,6.40,Plasmodium falciparum,organism-based format
CHEMBL93307,COc1c(N2C[C@@H]3[C@@H](N)[C@@H]3C2)c(F)cc2c1N(C1CC1)CC(C(=O)O)C2=O,92000.0,nM,IC50,4.04,Plasmodium falciparum,organism-based format
CHEMBL333676,CC(CCCN)Nc1c(O)c(O)c(NC(C)CCCN)c2ncccc12,150.0,ug well-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL71542,COC1(c2ccccc2)C=CC(C)(C)OO1,1100.0,nM,IC50,5.96,Plasmodium falciparum,organism-based format
CHEMBL333267,CC(CCCN)N(C(C)CCCN)C(C)CCCN,0.115,ug well-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL306459,COC1(c2ccc(F)cc2)C=CC2(CCCCCC2)OO1,85.0,nM,IC50,7.07,Plasmodium falciparum,organism-based format
CHEMBL115640,COC(=O)CC1CCC(CCCCCOC(=O)NCCCC[C@@H]2CCC3NC(=O)NC32)(OC)OO1,910.0,nM,IC50,6.04,Plasmodium falciparum,organism-based format
CHEMBL441514,C[C@@H]1CCC[C@@H](C)C12OOC1(OO2)[C@@H](C)CCC[C@@H]1C,1000.0,nM,IC50,,Plasmodium falciparum,organism-based format
CHEMBL68066,COC1(c2ccccc2)C=CC2(CCCCC2)OO1,280.0,nM,IC50,6.55,Plasmodium falciparum,organism-based format
CHEMBL69570,COC1(c2ccc(Cl)cc2)C=CC2(CCCCCC2)OO1,58.0,nM,IC50,7.24,Plasmodium falciparum,organism-based format
CHEMBL304077,COC1(c2ccc(OC(F)(F)F)cc2)C=CC2(CCCCC2)OO1,140.0,nM,IC50,6.85,Plasmodium falciparum,organism-based format
CHEMBL119737,CCCCCC1(OC)CCC(CC(=O)OC)OO1,120.0,nM,IC50,6.92,Plasmodium falciparum,organism-based format
CHEMBL71195,COc1cc(C2(OC)C=CC3(CCCCCC3)OO2)cc(OC)c1OC,120.0,nM,IC50,6.92,Plasmodium falciparum,organism-based format
CHEMBL315647,COc1c(N2C[C@@H]3[C@@H](CN)[C@@H]3C2)c(F)cc2c1N(c1ccc(F)cc1F)CC(C(=O)O)C2=O,40000.0,nM,IC50,4.40,Plasmodium falciparum,organism-based format
CHEMBL307530,CCc1ccc(C2(OC)C=CC3(CCCCCC3)OO2)cc1,180.0,nM,IC50,6.75,Plasmodium falciparum,organism-based format
CHEMBL67165,COc1ccc(C2(OC)C=CC3(CCCCCC3)OO2)cc1,210.0,nM,IC50,6.68,Plasmodium falciparum,organism-based format
CHEMBL69712,COC1(c2ccc(F)cc2)C=CC2(CCCCC2)OO1,200.0,nM,IC50,6.70,Plasmodium falciparum,organism-based format
CHEMBL96896,COc1c(N2C[C@@H]3[C@@H](N)[C@@H]3C2)c(F)cc2c1N(c1ccc(F)cc1F)CC(C(=O)O)C2=O,105000.0,nM,IC50,,Plasmodium falciparum,organism-based format
CHEMBL31,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,29000.0,nM,IC50,4.54,Plasmodium falciparum,organism-based format
CHEMBL283998,CC1(C)CCCCC12OOC1(CCCCC1(C)C)OO2,1000.0,nM,IC50,,Plasmodium falciparum,organism-based format
CHEMBL305473,COC1(c2ccc(OC(F)(F)F)cc2)C=CC2(CCCCCC2)OO1,61.0,nM,IC50,7.21,Plasmodium falciparum,organism-based format
CHEMBL69622,COC1(c2ccc(SC)cc2)C=CC2(CCCCCC2)OO1,78.0,nM,IC50,7.11,Plasmodium falciparum,organism-based format
CHEMBL304530,COC1(c2ccc(S(C)(=O)=O)cc2)C=CC2(CCCCC2)OO1,56.0,nM,IC50,7.25,Plasmodium falciparum,organism-based format
CHEMBL327105,C[C@@H](O)C1=C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,100.0,nM,IC50,7.00,Plasmodium falciparum,organism-based format
CHEMBL120786,COc1c(O)c(NC(C)CCCN)c2ncccc2c1-c1c(OC)c(O)c(NC(C)CCCN)c2ncccc12,150.0,ug well-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL29292,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,29000.0,nM,IC50,4.54,Plasmodium falciparum,organism-based format
CHEMBL440127,COC1(c2ccccc2)C=CC2(CCCC2)OO1,190.0,nM,IC50,6.72,Plasmodium falciparum,organism-based format
CHEMBL419873,O=C(O)CCC(=O)N(CCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)CC1CC1,1380.0,nM,IC50,5.86,Plasmodium falciparum,organism-based format
CHEMBL265481,COC1(c2ccc(S(C)(=O)=O)cc2)C=CC2(CCCCCC2)OO1,31.0,nM,IC50,7.51,Plasmodium falciparum,organism-based format
CHEMBL120494,COc1cc(NC(C)CCCN)c2ncccc2c1NC(C)CCCN,0.026,ug well-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL8771,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,200.0,nM,IC50,6.70,Plasmodium falciparum,organism-based format
CHEMBL68263,CC(C)OC1(c2ccc(Cl)cc2)C=CC2(CCCCCC2)OO1,1100.0,nM,IC50,5.96,Plasmodium falciparum,organism-based format
CHEMBL69501,COC1(c2ccc(Cl)cc2)C=CC2(CCCCC2)OO1,100.0,nM,IC50,7.00,Plasmodium falciparum,organism-based format
CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,45000.0,nM,IC50,4.35,Plasmodium falciparum,organism-based format
CHEMBL120062,COc1cc(NC(C)CCCN)c2ncccc2c1-c1c(OC)cc(NC(C)CCCN)c2ncccc12,0.036,ug well-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL306325,COC1(c2ccccc2)C=CC2(CCCCCC2)OO1,220.0,nM,IC50,6.66,Plasmodium falciparum,organism-based format
CHEMBL428,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,22000.0,nM,IC50,4.66,Plasmodium falciparum,organism-based format
CHEMBL432998,COC(=O)CC1CCC(CCCCCOC(=O)NCCCCNC(=O)OCCOCCOC(=O)NCCCC[C@@H]2CCC3NC(=O)NC32)(OC)OO1,570.0,nM,IC50,6.24,Plasmodium falciparum,organism-based format
CHEMBL506,COc1cc(NC(C)CCCN)c2ncccc2c1,0.115,ug well-1,IC50,,Plasmodium falciparum,organism-based format
CHEMBL22590,C1CCC2(CC1)OOC1(CCCCC1)OO2,38.0,nM,IC50,7.42,Plasmodium falciparum,organism-based format
CHEMBL69815,COc1ccc(C2(OC)C=CC3(CCCCC3)OO2)cc1,180.0,nM,IC50,6.75,Plasmodium falciparum,organism-based format
CHEMBL69547,CC1(C)C=CC(O)(c2ccccc2)OO1,2500.0,nM,IC50,,Plasmodium falciparum,organism-based format
CHEMBL430903,CC(C)CC(C(=O)NO)C(=O)N(CCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)CC(C)C,151.0,nM,IC50,6.82,Plasmodium falciparum,organism-based format
CHEMBL67455,COC1(c2ccc(SC)cc2)C=CC2(CCCCC2)OO1,160.0,nM,IC50,6.80,Plasmodium falciparum,organism-based format
CHEMBL328470,CC(C)CN(CCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)C(=O)CC(=O)NO,317.0,nM,IC50,6.50,Plasmodium falciparum,organism-based format
CHEMBL302718,COc1ccc(C2(OC)C=CC3(CCC3)OO2)cc1,160.0,nM,IC50,6.80,Plasmodium falciparum,organism-based format
CHEMBL66289,COC1(c2ccc([N+](=O)[O-])cc2)C=CC2(CCCCC2)OO1,46.0,nM,IC50,7.34,Plasmodium falciparum,organism-based format
