molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL4280301,CC(=O)Nc1ccc(OC(=S)Nc2ccc(Oc3ccc(C(Cl)(Cl)Cl)cc3)cc2)cc1,10.19,ug.mL-1,IC50,,Schistosoma japonicum,organism-based format
CHEMBL4290937,Oc1ccc(OC(=S)Nc2ccc(Sc3ccc(C(Cl)(Cl)Cl)cc3)cc2)cc1,21.09,ug.mL-1,IC50,,Schistosoma japonicum,organism-based format
CHEMBL4285680,CC(=O)Nc1ccc(OC(=S)Nc2ccc(Sc3ccc(C(Cl)(Cl)Cl)cc3)cc2)cc1,23.54,ug.mL-1,IC50,,Schistosoma japonicum,organism-based format
CHEMBL4282654,O=[N+]([O-])c1ccc(Nc2ccc(NC(=S)Oc3ccccc3)cc2)cc1,6.53,ug.mL-1,IC50,,Schistosoma japonicum,organism-based format
CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,6.33,ug.mL-1,IC50,,Schistosoma japonicum,organism-based format
CHEMBL4575794,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,39000.0,nM,IC50,4.41,Schistosoma japonicum,organism-based format
CHEMBL1908326,C[C@@H]1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,0.37,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL429251,CC1N=C(c2ccccc2Cl)c2c(/N=N/c3ccc(O)cc3)cccc2NC1=O,10.0,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL404550,CC1NC(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=S,4.75,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL440400,CC1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=S,0.35,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL402106,CC1NC(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,1.3,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL257529,CC1N=C(c2ccccc2Cl)c2cc(N)ccc2NC1=O,10.0,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL270183,CC1N=C(c2ccccc2Cl)c2c(/N=N/c3c(Cl)cc(O)cc3Cl)cccc2NC1=O,5.79,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL437973,CC1N=C(c2ccccc2Cl)c2c(/N=N/c3ccc(O)cc3Br)cccc2NC1=O,10.0,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL401779,CC1N=C(c2ccccc2Cl)c2c(/N=N/c3c(F)cc(O)cc3F)cccc2NC1=O,3.8,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL255796,Cc1cc(C)c(O)c(/N=N/c2cccc3c2C(c2ccccc2Cl)=NC(C)C(=O)N3)c1,10.0,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL255795,CC1N=C(c2ccccc2Cl)c2c(/N=N/c3ccc(O)c(C(C)C)c3)cccc2NC1=O,5.79,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL256006,CCc1cc(/N=N/c2cccc3c2C(c2ccccc2Cl)=NC(C)C(=O)N3)ccc1O,5.79,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL409857,CC1N=C(c2ccccc2Cl)c2c(/N=N\c3c(O)ccc4ccccc34)cccc2NC1=O,10.0,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL270006,CC1N=C(c2ccccc2Cl)c2c(/N=N\c3ccc(O)c4ccccc34)cccc2NC1=O,9.1,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2093269,O=C(Nc1cc2ccccc2cc1NC(=O)c1ccc2c(c1)OCCO2)c1ccc2c(c1)OCCO2,8800.0,nM,IC50,5.06,Schistosoma mansoni,organism-based format
CHEMBL2093270,CCOC(=O)c1c(NC(=O)C(C)Sc2nnc(NC(C)=O)s2)sc2c1CCCC2,9800.0,nM,IC50,5.01,Schistosoma mansoni,organism-based format
CHEMBL2093271,CCOC(=O)N1CCc2c(sc(NC(=O)c3nc4ccccc4s3)c2C(N)=O)C1,6700.0,nM,IC50,5.17,Schistosoma mansoni,organism-based format
CHEMBL2093286,CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)Nc2cccc(-c3nc4ccccc4o3)c2)cc1,7400.0,nM,IC50,5.13,Schistosoma mansoni,organism-based format
CHEMBL2093287,COC(=O)c1sc(-c2ccccc2)cc1NC(=O)CCS(=O)(=O)c1ccccc1,8200.0,nM,IC50,5.09,Schistosoma mansoni,organism-based format
CHEMBL2093289,CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)Nc2sc3c(c2C(=O)NC)CCCC3)cc1,9900.0,nM,IC50,5.00,Schistosoma mansoni,organism-based format
CHEMBL2093291,C=CCN(CC=C)S(=O)(=O)c1ccc(C(=O)Nc2nc3ccc(C(C)C)cc3s2)cc1,5700.0,nM,IC50,5.24,Schistosoma mansoni,organism-based format
CHEMBL597670,CCOc1ccc(NC(=O)CSc2nncc(O)n2)cc1,5800.0,nM,IC50,5.24,Schistosoma mansoni,organism-based format
CHEMBL2093310,CCc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)Cc2cccs2)cc1,6500.0,nM,IC50,5.19,Schistosoma mansoni,organism-based format
CHEMBL2093311,Cc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)CC(c2ccccc2)c2ccccc2)cc1C,6700.0,nM,IC50,5.17,Schistosoma mansoni,organism-based format
CHEMBL2093313,CCSc1nnc(NC(=O)CSc2nncc(=O)[nH]2)s1,5200.0,nM,IC50,5.28,Schistosoma mansoni,organism-based format
CHEMBL2093314,O=C(CSc1nncc(=O)[nH]1)Nc1ccc(Br)cc1,5200.0,nM,IC50,5.28,Schistosoma mansoni,organism-based format
CHEMBL2093315,Cc1ccc(NC(=O)CSc2nncc(=O)[nH]2)cc1Cl,4500.0,nM,IC50,5.35,Schistosoma mansoni,organism-based format
CHEMBL2093316,O=C(CSc1nncc(=O)[nH]1)Nc1cc(C(F)(F)F)ccc1Cl,6300.0,nM,IC50,5.20,Schistosoma mansoni,organism-based format
CHEMBL2093317,Cc1nc(-c2ccccc2)sc1C(=O)Nc1cccc(-c2cn3c(n2)SCC3)c1,2700.0,nM,IC50,5.57,Schistosoma mansoni,organism-based format
CHEMBL1620767,CN(C)CCCN(C(=O)c1cc(-c2cccs2)nc2ccccc12)c1nc2c(F)cccc2s1,4300.0,nM,IC50,5.37,Schistosoma mansoni,organism-based format
CHEMBL2093431,CN(C)CCCN(C(=O)/C=C/c1ccccc1Cl)c1nc2cc3c(cc2s1)OCO3,4300.0,nM,IC50,5.37,Schistosoma mansoni,organism-based format
CHEMBL2093432,COc1cc(OC)cc(C(=O)N(CCCN(C)C)c2nc3c(C)c(C)ccc3s2)c1,5700.0,nM,IC50,5.24,Schistosoma mansoni,organism-based format
CHEMBL1802608,Cn1ncc2c(N3CCOCC3)nc(NCCc3c[nH]c4ccccc34)nc21,3800.0,nM,IC50,5.42,Schistosoma mansoni,organism-based format
CHEMBL2093433,COc1ccc(N2CCCS2(=O)=O)cc1NC(=O)c1cc(Cl)ccc1OC,4300.0,nM,IC50,5.37,Schistosoma mansoni,organism-based format
CHEMBL2093434,O=C(NCc1nnnn1-c1ccc(Cl)cc1)C1c2ccccc2Oc2ccccc21,6600.0,nM,IC50,5.18,Schistosoma mansoni,organism-based format
CHEMBL2093436,CCOc1ccc(C(=O)Nc2ccc(Nc3nc(C)cc(N(CC)CC)n3)cc2)cc1OCC,8300.0,nM,IC50,5.08,Schistosoma mansoni,organism-based format
CHEMBL2093437,CCN(CC)c1cc(C)nc(Nc2ccc(NC(=O)c3c(F)cccc3F)cc2)n1,7400.0,nM,IC50,5.13,Schistosoma mansoni,organism-based format
CHEMBL2093439,CCN(CC)c1cc(C)nc(Nc2ccc(NC(=O)c3cccs3)cc2)n1,4700.0,nM,IC50,5.33,Schistosoma mansoni,organism-based format
CHEMBL2093443,COc1cc(C)c(Cl)cc1S(=O)(=O)Nc1ccc(Nc2nc(C)cc(N3CCOCC3)n2)cc1,5100.0,nM,IC50,5.29,Schistosoma mansoni,organism-based format
CHEMBL2093407,CCOC(=O)c1oc2ccccc2c1NC(=O)c1cc(C)no1,2.21,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2093410,C#CCn1/c(=N\C(=O)c2cc(C)no2)sc2cc(S(N)(=O)=O)ccc21,3.16,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2093416,O=C(Cc1csc(NC(=O)C2CCC(=O)N2)n1)NCc1ccccn1,2.48,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2093478,O=C(NCCOc1ccc2nnc(-c3ccccc3)n2n1)c1ccccc1C(F)(F)F,3.38,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2093479,COc1ccc(Cl)cc1C(=O)NCCOc1ccc2nnc(-c3ccc(F)cc3)n2n1,3.58,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2093482,O=C(CCC1CCCCC1)N1CCN(c2ccc(-c3cccnc3)nn2)CC1,3.15,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2093486,O=C(c1ccccc1F)N1CCN(c2ccc(-c3ccccn3)nn2)CC1,2.36,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2093494,O=S(=O)(c1ccccc1Cl)N1CCN(c2ccc(-c3ccco3)nn2)CC1,2.79,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL361497,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,38700.0,nM,IC50,4.41,Schistosoma mansoni,organism-based format
CHEMBL2170333,Cc1ccc(CC23CCC4(C)O[C@]2(C)OO[C@]3(C)O4)cc1,13400.0,nM,IC50,4.87,Schistosoma mansoni,organism-based format
CHEMBL2170332,CCOC(=O)CCC12CCC3(C)O[C@]1(C)OO[C@]2(C)O3,92200.0,nM,IC50,4.04,Schistosoma mansoni,organism-based format
CHEMBL2169892,C[C@]12OO[C@](C)(OO1)C2Cc1ccccc1,134900.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170317,C[C@]12OO[C@](C)(OO1)C2Cc1ccc([N+](=O)[O-])cc1,112000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170316,C[C@]12OO[C@](C)(OO1)C2CC(Br)CBr,89800.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170516,C=CCC1[C@]2(C)OO[C@@]1(C)OO2,174000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2169887,C[C@]12OO[C@](C)(OO1)C2CC1CO1,91900.0,nM,IC50,4.04,Schistosoma mansoni,organism-based format
CHEMBL2170515,Cc1ccc(CC2[C@]3(C)OO[C@@]2(C)OO3)cc1,127000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170514,CC(c1ccccc1)C1[C@]2(C)OO[C@@]1(C)OO2,12900.0,nM,IC50,4.89,Schistosoma mansoni,organism-based format
CHEMBL2170513,CC(c1ccc(Br)cc1)C1[C@]2(C)OO[C@@]1(C)OO2,47700.0,nM,IC50,4.32,Schistosoma mansoni,organism-based format
CHEMBL2170512,C[C@]12OO[C@](C)(OO1)C2CCC(=O)NC12CC3CC(CC(C3)C1)C2,39300.0,nM,IC50,4.41,Schistosoma mansoni,organism-based format
CHEMBL2170511,Cc1ccc(C(C)C2[C@]3(C)OO[C@@]2(C)OO3)cc1,41200.0,nM,IC50,4.38,Schistosoma mansoni,organism-based format
CHEMBL2170510,CCCCC1[C@]2(C)OO[C@@]1(C)OO2,159000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170509,CC(c1ccc(Cl)cc1)C1[C@]2(C)OO[C@@]1(C)OO2,25300.0,nM,IC50,4.60,Schistosoma mansoni,organism-based format
CHEMBL2170508,CCCCCCC1[C@]2(C)OO[C@@]1(C)OO2,27300.0,nM,IC50,4.56,Schistosoma mansoni,organism-based format
CHEMBL2170361,CC(C)(C)OOC(C#N)(C#N)Cc1ccc(Cl)cc1,17900.0,nM,IC50,4.75,Schistosoma mansoni,organism-based format
CHEMBL2170339,COc1ccc([C@]23OO[C@@]4(C)OC(C)(CCC42)O3)cc1,11700.0,nM,IC50,4.93,Schistosoma mansoni,organism-based format
CHEMBL2170338,CC12CCC3(Cc4ccccc4)[C@@](C)(OO[C@]3(C)O1)O2,109000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170337,CC12CCC3[C@@](C)(OO[C@]3(c3ccccc3)O1)O2,7700.0,nM,IC50,5.11,Schistosoma mansoni,organism-based format
CHEMBL2170336,CC12CCC3[C@@](C)(OO[C@]3(C)O1)O2,19200.0,nM,IC50,4.72,Schistosoma mansoni,organism-based format
CHEMBL2170335,CC12CCC3(Cc4ccc([N+](=O)[O-])cc4)[C@@](C)(OO[C@]3(C)O1)O2,12200.0,nM,IC50,4.91,Schistosoma mansoni,organism-based format
CHEMBL2170334,C#CCC12CCC3(C)O[C@]1(C)OO[C@]2(C)O3,82400.0,nM,IC50,4.08,Schistosoma mansoni,organism-based format
CHEMBL2170331,CC12CCC3[C@@](C)(OO[C@]3(c3ccc(Br)cc3)O1)O2,8700.0,nM,IC50,5.06,Schistosoma mansoni,organism-based format
CHEMBL2170327,C[C@]12OO[C@](C)(OO1)C2CCC(=O)N1CCCC1,117000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170326,CCOC(=O)CNC(=O)CCC1[C@]2(C)OO[C@@]1(C)OO2,103700.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170325,C[C@]12OO[C@](C)(OO1)C2CCC(=O)NCc1ccccc1,102000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170324,C[C@]12OO[C@](C)(OO1)C2CCC(=O)N1CCOCC1,36900.0,nM,IC50,4.43,Schistosoma mansoni,organism-based format
CHEMBL2170323,CCOC(=O)CCC1[C@]2(C)OO[C@@]1(C)OO2,129200.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170322,C[C@]12OO[C@](C)(OO1)C2CCC(=O)NC1CCCCC1,66600.0,nM,IC50,4.18,Schistosoma mansoni,organism-based format
CHEMBL2170321,CC(c1ccc2ccccc2c1)C1[C@]2(C)OO[C@@]1(C)OO2,35500.0,nM,IC50,4.45,Schistosoma mansoni,organism-based format
CHEMBL2170320,C[C@]12OO[C@](C)(OO1)C2CCC(=O)N1CCCCC1,110600.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170319,C[C@]12OO[C@](C)(OO1)C2CCC(=O)NCCc1ccccc1,65600.0,nM,IC50,4.18,Schistosoma mansoni,organism-based format
CHEMBL2170318,C[C@]12OO[C@](C)(OO1)C2CCC(=O)N1CCCCCC1,50100.0,nM,IC50,4.30,Schistosoma mansoni,organism-based format
CHEMBL2170507,C[C@]12OO[C@](C)(OO1)C2C12CC3CC(CC(C3)C1)C2,300.0,nM,IC50,6.52,Schistosoma mansoni,organism-based format
CHEMBL2170504,CC(C)(C)OOC(C#N)(C#N)C1CCCC1,122900.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170503,COc1ccc(CC(C#N)(C#N)OOC(C)(C)C)cc1,40600.0,nM,IC50,4.39,Schistosoma mansoni,organism-based format
CHEMBL2170362,CC(C)(C)OOC(C#N)(C#N)Cc1ccccc1,14700.0,nM,IC50,4.83,Schistosoma mansoni,organism-based format
CHEMBL2170357,CCOC(=O)C(C#N)(Cc1ccc(Cl)cc1)OOC(C)(C)C,126800.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170356,CCOC(=O)C(Cc1ccccc1)(OOC(C)(C)C)C(=O)OCC,59100.0,nM,IC50,4.23,Schistosoma mansoni,organism-based format
CHEMBL2170350,C1COC(OOC23CC4CC(CC(C4)C2)C3)C1,125900.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170349,CC12CCC3(CCC#N)[C@@](C)(OO[C@]3(C)O1)O2,376000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170348,CC12CCC3(CCC(=O)O)[C@@](C)(OO[C@]3(C)O1)O2,348000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170347,CC12CCC3(CCC(=O)N4CCOCC4)[C@@](C)(OO[C@]3(C)O1)O2,287000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170346,CC12CCC3(CCC(=O)NC45CC6CC(CC(C6)C4)C5)[C@@](C)(OO[C@]3(C)O1)O2,213200.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170345,CC12CCC3(C)[C@@](C)(OO[C@]3(C)O1)O2,180400.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170344,Cc1ccc([C@]23OO[C@@]4(C)OC(C)(CCC42)O3)cc1,45300.0,nM,IC50,4.34,Schistosoma mansoni,organism-based format
CHEMBL2170343,CC12CCC3(CC4CO4)[C@@](C)(OO[C@]3(C)O1)O2,22500.0,nM,IC50,4.65,Schistosoma mansoni,organism-based format
CHEMBL2170342,CCCCC12CCC3(C)O[C@]1(C)OO[C@]2(C)O3,22300.0,nM,IC50,4.65,Schistosoma mansoni,organism-based format
CHEMBL2170341,CC12CCC3[C@@](C)(OO[C@]3(c3ccc(Cl)cc3)O1)O2,16000.0,nM,IC50,4.80,Schistosoma mansoni,organism-based format
CHEMBL2170340,C=CCC12CCC3(C)O[C@]1(C)OO[C@]2(C)O3,15600.0,nM,IC50,4.81,Schistosoma mansoni,organism-based format
CHEMBL2170330,C[C@]12OO[C@](C)(OO1)C2CCC(=O)O,58100.0,nM,IC50,4.24,Schistosoma mansoni,organism-based format
CHEMBL2170329,CC(C)NC(=O)CCC1[C@]2(C)OO[C@@]1(C)OO2,25600.0,nM,IC50,4.59,Schistosoma mansoni,organism-based format
CHEMBL2170328,C[C@]12OO[C@](C)(OO1)C2CCC#N,15300.0,nM,IC50,4.82,Schistosoma mansoni,organism-based format
CHEMBL2170506,CC(C)C(C#N)(C#N)OOC(C)(C)C,293000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170505,CCOC(=O)CC(C)C(C#N)(C#N)OOC(C)(C)C,157000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170360,CCOC(=O)C(C#N)(Cc1ccccc1)OOC(C)(C)C,67700.0,nM,IC50,4.17,Schistosoma mansoni,organism-based format
CHEMBL2170359,C=CCC(C#N)(OOC(C)(C)C)C(=O)OCC,43200.0,nM,IC50,4.37,Schistosoma mansoni,organism-based format
CHEMBL2170358,CCOC(=O)C(C#N)(CC(C)=O)OOC(C)(C)C,37800.0,nM,IC50,4.42,Schistosoma mansoni,organism-based format
CHEMBL2170355,CCOC(=O)C(CCC#N)(OOC(C)(C)C)C(C)=O,111000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170354,CCCCC(OOC(C)(C)C)(C(C)=O)C(=O)OCC,26500.0,nM,IC50,4.58,Schistosoma mansoni,organism-based format
CHEMBL2170353,CCOC(=O)C(Cc1ccccc1)(OOC(C)(C)C)C(C)=O,15100.0,nM,IC50,4.82,Schistosoma mansoni,organism-based format
CHEMBL2170352,CC(=O)C(C)(OOC(C)(C)C)C(C)=O,795000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2170351,CCOC(=O)CCC(OOC(C)(C)C)(C(C)=O)C(C)=O,104000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2235087,Cn1c2nc3ccccc3c-2c(NCCCN2CCN(CCCNc3c4c5ccccc5nc-4n(C)c4ccc(Cl)cc34)CC2)c2cc(Cl)ccc21,3420000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2235094,CN1CCN(c2c3c4ccccc4nc-3n(C)c3ccc(C(F)(F)F)cc23)CC1,4610000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2235092,Cn1c2nc3ccccc3c-2c(Nc2ccccc2)c2ccccc21,3070000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2058005,Cn1c2nc3ccccc3c-2c(NCCc2c[nH]c3ccccc23)c2ccccc21,2700000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL2235090,Cn1c2nc3ccccc3c-2c(Nc2ccc(C(F)(F)F)cc2)c2ccccc21,3730000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL519350,CCN(CC)CCCC(C)Nc1c2c3ccccc3nc-2n(C)c2ccc(Cl)cc12,11740000.0,nM,IC50,,Schistosoma mansoni,organism-based format
CHEMBL3338774,COC(=O)[C@]12CC[C@@H](C(C)C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)C[C@H](CCC[P+](c5ccccc5)(c5ccccc5)c5ccccc5)[C@@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2.[Br-],1.37,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
CHEMBL3338775,COC(=O)[C@]12CC[C@@H](C(C)C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)C[C@H](CCC[P+](c5ccccc5)(c5ccccc5)c5ccccc5)[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2.[Br-],1.46,ug.mL-1,IC50,,Schistosoma mansoni,organism-based format
