molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL44040,CCNCCCNCC1CCCC(N)CC1,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL43495,CCNCCCNCCCCCCCNCCCNC[C@@H](C)CC,310.0,nM,IC50,6.51,Trypanosoma brucei,organism-based format
CHEMBL44083,CCNCCCNCCCNCCCNCC,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL416078,CCNCCCNCCCCCCCNCCCNCC1CCCCCC1,18000.0,nM,IC50,4.75,Trypanosoma brucei,organism-based format
CHEMBL40258,c1ccc(CNCCCNCCCCCCCNCCCNCc2ccccc2)cc1,14500.0,nM,IC50,4.84,Trypanosoma brucei,organism-based format
CHEMBL296119,c1ccc(CNCCCNCC2CCCC(CNCCCNCc3ccccc3)C2)cc1,4050.0,nM,IC50,5.39,Trypanosoma brucei,organism-based format
CHEMBL40414,CCNCCCNC1C=CC(N)CCC1,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL44039,C(CNCC1CC1)CNCC1CCCC(CNCCCNCC2CC2)C1,73000.0,nM,IC50,4.14,Trypanosoma brucei,organism-based format
CHEMBL289450,c1ccc(-c2ccccc2CNCCCNCCCCCCCNCCCNCc2ccccc2-c2ccccc2)cc1,240.0,nM,IC50,6.62,Trypanosoma brucei,organism-based format
CHEMBL296777,COc1ccccc1CNCCCNCCCCCCCNCCCNCc1ccccc1OC,22000.0,nM,IC50,4.66,Trypanosoma brucei,organism-based format
CHEMBL41629,C(CCCNCCCNCC1CCCCCC1)CCCNCCCNCC1CCCCCC1,125.0,nM,IC50,6.90,Trypanosoma brucei,organism-based format
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,7000.0,nM,IC50,5.16,Trypanosoma brucei,organism-based format
CHEMBL334695,CCCCCCCCCCOc1cccc(Cc2cnc(N)nc2N)c1,1000.0,nM,IC50,6.00,Trypanosoma brucei,organism-based format
CHEMBL274031,Nc1ncc(Cc2cccc(OCc3ccccc3)c2)c(N)n1,5000.0,nM,IC50,5.30,Trypanosoma brucei,organism-based format
CHEMBL343127,CCCOc1cccc(Cc2cnc(N)nc2N)c1,13000.0,nM,IC50,4.89,Trypanosoma brucei,organism-based format
CHEMBL31547,CCCCCCOc1cccc(Cc2cnc(N)nc2N)c1,2000.0,nM,IC50,5.70,Trypanosoma brucei,organism-based format
CHEMBL334919,CC(C)Oc1cccc(Cc2cnc(N)nc2N)c1,14000.0,nM,IC50,4.85,Trypanosoma brucei,organism-based format
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,148000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL31235,CCCCCCCCOc1cccc(Cc2cnc(N)nc2N)c1,2000.0,nM,IC50,5.70,Trypanosoma brucei,organism-based format
CHEMBL343271,CCOc1ccc(Cc2cnc(N)nc2N)cc1,24000.0,nM,IC50,4.62,Trypanosoma brucei,organism-based format
CHEMBL31946,CCCCOc1cccc(Cc2cnc(N)nc2N)c1,5000.0,nM,IC50,5.30,Trypanosoma brucei,organism-based format
CHEMBL137448,CCOc1cccc(Cc2cnc(N)nc2N)c1,21000.0,nM,IC50,4.68,Trypanosoma brucei,organism-based format
CHEMBL30734,Nc1ncc(Cc2cccc(O)c2)c(N)n1,78000.0,nM,IC50,4.11,Trypanosoma brucei,organism-based format
CHEMBL326989,CCCOc1ccc(Cc2cnc(N)nc2N)cc1,10000.0,nM,IC50,5.00,Trypanosoma brucei,organism-based format
CHEMBL138230,CCCCCCCOc1cccc(Cc2c(C)nc(N)nc2N)c1,1000.0,nM,IC50,6.00,Trypanosoma brucei,organism-based format
CHEMBL18967,COc1cccc(Cc2cnc(N)nc2N)c1,204000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL137305,CCCCCOc1cccc(Cc2cnc(N)nc2N)c1,4000.0,nM,IC50,5.40,Trypanosoma brucei,organism-based format
CHEMBL285209,CCCCCCCOc1cccc(Cc2cnc(N)nc2N)c1,5000.0,nM,IC50,5.30,Trypanosoma brucei,organism-based format
CHEMBL137641,CCCCCCCCCOc1cccc(Cc2cnc(N)nc2N)c1,1000.0,nM,IC50,6.00,Trypanosoma brucei,organism-based format
CHEMBL3392183,C[S+](C[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O)C1C=CC(ON)C1.[Br-],900.0,nM,IC50,6.05,Trypanosoma brucei,organism-based format
CHEMBL86940,C#CCNCCCNCCCNCCCNCC,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL447829,CCNCCCNCCCNCCCNCC1CCCCCC1,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL3392184,C[S+](C[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O)C1C=CC(N)C1.[Br-],5200.0,nM,IC50,5.28,Trypanosoma brucei,organism-based format
CHEMBL86523,CCNCCCN[C@@H]1CCC[C@H](N)CC1,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL86587,CCNCCCN[C@H]1C=C[C@@H](N)CCC1,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL86435,COc1cccc(CNCCCNCCCCCCCNCCCNCc2cccc(OC)c2)c1,22000.0,nM,IC50,4.66,Trypanosoma brucei,organism-based format
CHEMBL313792,Nc1nc(N)nc(Nc2ccc([As]=O)cc2)n1,1.0,nM,IC50,9.00,Trypanosoma brucei,organism-based format
CHEMBL87326,N[C@@H]1C=C[C@H](NCCCNCC2CC2)C1,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL33387,CCNCCCNCCCNCCCNCC1CC1,100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL298362,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CC2)cc1[N+](=O)[O-],3400.0,nM,IC50,5.47,Trypanosoma brucei,organism-based format
CHEMBL298794,CCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,8900.0,nM,IC50,5.05,Trypanosoma brucei,organism-based format
CHEMBL298774,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(OC)c2)cc1[N+](=O)[O-],1300.0,nM,IC50,5.89,Trypanosoma brucei,organism-based format
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,13.0,nM,IC50,7.89,Trypanosoma brucei,organism-based format
CHEMBL52182,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(C)cc2)cc1[N+](=O)[O-],13000.0,nM,IC50,4.89,Trypanosoma brucei,organism-based format
CHEMBL51330,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CCC)CCC)cc1[N+](=O)[O-],17000.0,nM,IC50,4.77,Trypanosoma brucei,organism-based format
CHEMBL53263,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC)cc1[N+](=O)[O-],5300.0,nM,IC50,5.28,Trypanosoma brucei,organism-based format
CHEMBL296401,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-],5800.0,nM,IC50,5.24,Trypanosoma brucei,organism-based format
CHEMBL53423,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NCC)cc1[N+](=O)[O-],5400.0,nM,IC50,5.27,Trypanosoma brucei,organism-based format
CHEMBL54078,CCCCCCN(CCCCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,50000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL52905,CCCCN(CCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,38000.0,nM,IC50,4.42,Trypanosoma brucei,organism-based format
CHEMBL52127,CCCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,15000.0,nM,IC50,4.82,Trypanosoma brucei,organism-based format
CHEMBL53698,CCN(CC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],2800.0,nM,IC50,5.55,Trypanosoma brucei,organism-based format
CHEMBL52478,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1[N+](=O)[O-],7000.0,nM,IC50,5.16,Trypanosoma brucei,organism-based format
CHEMBL51916,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCCC2)cc1[N+](=O)[O-],6500.0,nM,IC50,5.19,Trypanosoma brucei,organism-based format
CHEMBL54551,CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,20000.0,nM,IC50,4.70,Trypanosoma brucei,organism-based format
CHEMBL431345,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CCCC2)cc1[N+](=O)[O-],11000.0,nM,IC50,4.96,Trypanosoma brucei,organism-based format
CHEMBL52017,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],100000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL55225,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],120.0,nM,IC50,6.92,Trypanosoma brucei,organism-based format
CHEMBL53153,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],410.0,nM,IC50,6.39,Trypanosoma brucei,organism-based format
CHEMBL54094,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccn2)cc1[N+](=O)[O-],9200.0,nM,IC50,5.04,Trypanosoma brucei,organism-based format
CHEMBL265502,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,210.0,nM,IC50,6.68,Trypanosoma brucei,organism-based format
CHEMBL52597,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(C)c2)cc1[N+](=O)[O-],1900.0,nM,IC50,5.72,Trypanosoma brucei,organism-based format
CHEMBL298397,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)c2ccccc2)cc1[N+](=O)[O-],1000.0,nM,IC50,6.00,Trypanosoma brucei,organism-based format
CHEMBL295960,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],12000.0,nM,IC50,4.92,Trypanosoma brucei,organism-based format
CHEMBL51746,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1[N+](=O)[O-],7900.0,nM,IC50,5.10,Trypanosoma brucei,organism-based format
CHEMBL53033,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(Cl)c2)cc1[N+](=O)[O-],2100.0,nM,IC50,5.68,Trypanosoma brucei,organism-based format
CHEMBL54012,CCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,17000.0,nM,IC50,4.77,Trypanosoma brucei,organism-based format
CHEMBL298557,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-],13000.0,nM,IC50,4.89,Trypanosoma brucei,organism-based format
CHEMBL299079,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CC)CC)cc1[N+](=O)[O-],8300.0,nM,IC50,5.08,Trypanosoma brucei,organism-based format
CHEMBL3349894,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL299414,CCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,12000.0,nM,IC50,4.92,Trypanosoma brucei,organism-based format
CHEMBL53586,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC(C)C)cc1[N+](=O)[O-],4100.0,nM,IC50,5.39,Trypanosoma brucei,organism-based format
CHEMBL298564,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2)cc1[N+](=O)[O-],8000.0,nM,IC50,5.10,Trypanosoma brucei,organism-based format
CHEMBL54952,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],19000.0,nM,IC50,4.72,Trypanosoma brucei,organism-based format
CHEMBL116390,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)[C@@H](OC(C)=O)C(=O)NOCc1ccccc1,60000.0,nM,IC50,4.22,Trypanosoma brucei,organism-based format
CHEMBL114894,CC1(C)O[C@H](COP(=O)(O)O)[C@H](C(N)=O)O1,212000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL113716,O=C1OC[C@@H](O)[C@H]1O,,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL113666,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)[C@@H](OC(C)=O)C(=O)N(OCc1ccccc1)C(C)=O,49000.0,nM,IC50,4.31,Trypanosoma brucei,organism-based format
CHEMBL324609,CC1(C)O[C@H](COP(=O)(O)O)[C@H](C(=O)NO)O1,332000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL114160,O=C(NO)[C@H](OC1CCCO1)[C@@H](CCO)OC1CCCO1,61000.0,nM,IC50,4.21,Trypanosoma brucei,organism-based format
CHEMBL113708,O=C1OC[C@@H](OC2CCCO2)[C@H]1OC1CCCO1,113000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL114616,O=C(C[S+]([O-])C[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,82000.0,nM,IC50,4.09,Trypanosoma brucei,organism-based format
CHEMBL117133,O=C(O)C[S+]([O-])C[C@H](O)COP(=O)(O)O,244000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL117876,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)CSCC(=O)OCc1ccccc1,137000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL114269,CC(=O)O[C@H](COP(=O)(O)O)[C@@H](OC(C)=O)C(=O)NO,229000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL116018,O=C(NO)[C@H](O)[C@H](O)COP(=O)(O)O,389000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL114416,O=C(NOCc1ccccc1)[C@H](O)[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1,130000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL325268,O=C(CSC[C@H](O)CO)OCc1ccccc1,75000.0,nM,IC50,4.12,Trypanosoma brucei,organism-based format
CHEMBL116897,O=C(C[S+]([O-])C[C@@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)OC1CCCO1)OCc1ccccc1,73000.0,nM,IC50,4.14,Trypanosoma brucei,organism-based format
CHEMBL334040,CC1(C)O[C@@H]2COC(=O)[C@@H]2O1,262000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL117442,O=C(NO)[C@H](O)[C@H](O)CO,116000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL117535,CC1(C)O[C@H](CO)[C@H](C(=O)NOCc2ccccc2)O1,3500.0,nM,IC50,5.46,Trypanosoma brucei,organism-based format
CHEMBL117534,CC1(C)O[C@H](COP(=O)(OCc2ccccc2)OCc2ccccc2)[C@H](C(=O)NOCc2ccccc2)O1,126000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL323922,NC(=O)[C@H](O)[C@H](O)COP(=O)(O)O,277000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL113843,CC1(C)OC[C@H](CSCC(=O)OCc2ccccc2)O1,304000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL420687,O=C(CSC[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,47000.0,nM,IC50,4.33,Trypanosoma brucei,organism-based format
CHEMBL325269,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)C[S+]([O-])CC(=O)OCc1ccccc1,36000.0,nM,IC50,4.44,Trypanosoma brucei,organism-based format
CHEMBL116916,CC(=O)O[C@H](COP(=O)(O)O)C[S+]([O-])CC(=O)O,113000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL117064,COc1cccc2c1cc1c3ccccc3nc-1n2C,1300.0,nM,IC50,5.89,Trypanosoma brucei,organism-based format
CHEMBL118340,Cn1c2nc3ccccc3c-2cc2cc(I)ccc21,1000.0,nM,IC50,6.00,Trypanosoma brucei,organism-based format
CHEMBL118066,Cn1c2nc3ccccc3c-2cc2cc(C#N)ccc21,4000.0,nM,IC50,5.40,Trypanosoma brucei,organism-based format
CHEMBL115592,Cn1c2nc3ccccc3c-2cc2c(C(F)(F)F)cccc21,32000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL118855,Cn1c2nc3ccccc3c-2cc2cc(F)ccc21,14300.0,nM,IC50,4.84,Trypanosoma brucei,organism-based format
CHEMBL119649,COc1ccc2c(c1)cc1c3ccccc3nc-1n2C,300.0,nM,IC50,6.52,Trypanosoma brucei,organism-based format
CHEMBL118165,CN1c2cc(C(F)(F)F)ccc2C=C2c3ccccc3NC21,16700.0,nM,IC50,4.78,Trypanosoma brucei,organism-based format
CHEMBL333481,Cc1ccc2c(c1)cc1c3ccccc3nc-1n2C,100.0,nM,IC50,7.00,Trypanosoma brucei,organism-based format
CHEMBL432423,CSc1ccc2c(c1)cc1c3ccccc3nc-1n2C,800.0,nM,IC50,6.10,Trypanosoma brucei,organism-based format
CHEMBL323909,Cn1c2nc3ccc(C#N)cc3c-2cc2ccccc21,32000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL115585,Cn1c2nc3ccccc3c-2cc2ccccc21,4000.0,nM,IC50,5.40,Trypanosoma brucei,organism-based format
CHEMBL117831,Cn1c2nc3ccc(C#N)cc3c-2cc2cc(C(F)(F)F)ccc21,32000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL119096,C[n+]1c2ccccc2cc2[n-]c3ccccc3c21,3000.0,nM,IC50,5.52,Trypanosoma brucei,organism-based format
CHEMBL119475,Clc1ccc2[nH]c3nc4ccccc4c-3cc2c1,32000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL118916,Cn1c2nc3ccccc3c-2cc2cc(Cl)ccc21,1300.0,nM,IC50,5.89,Trypanosoma brucei,organism-based format
CHEMBL443023,Cn1c2nc3ccccc3c-2cc2cc([N+](=O)[O-])ccc21,700.0,nM,IC50,6.16,Trypanosoma brucei,organism-based format
CHEMBL115433,Cn1c2nc3ccccc3c-2cc2c(Br)cccc21,16700.0,nM,IC50,4.78,Trypanosoma brucei,organism-based format
CHEMBL119834,Clc1cc(Cl)c2[nH]c3nc4ccccc4c-3cc2c1,32000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL332478,CN1c2cc(Br)ccc2C=C2c3ccccc3NC21,27300.0,nM,IC50,4.56,Trypanosoma brucei,organism-based format
CHEMBL331251,COc1ccc2[nH]c3nc4ccccc4c-3cc2c1,32000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL117926,COc1ccc2c(c1)cc1c3cc(C#N)ccc3nc-1n2C,1000.0,nM,IC50,6.00,Trypanosoma brucei,organism-based format
CHEMBL119102,Cn1c2nc3ccc(C#N)cc3c-2cc2cc(F)ccc21,4000.0,nM,IC50,5.40,Trypanosoma brucei,organism-based format
CHEMBL118343,Fc1ccc2[nH]c3nc4ccccc4c-3cc2c1,32000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL440898,Cn1c2nc3ccccc3c-2cc2cc(Br)ccc21,1000.0,nM,IC50,6.00,Trypanosoma brucei,organism-based format
CHEMBL118915,COc1ccc2c(c1)N(C)C1Nc3ccccc3C1=C2,400.0,nM,IC50,6.40,Trypanosoma brucei,organism-based format
CHEMBL118838,CN1c2cc(Cl)ccc2C=C2c3ccccc3NC21,9300.0,nM,IC50,5.03,Trypanosoma brucei,organism-based format
CHEMBL332113,Cn1c2nc3ccc(C#N)cc3c-2cc2cc(Cl)ccc21,32000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL55359,O=P(O)(O)C(O)(CSc1ccncc1)P(=O)(O)O,19800.0,nM,IC50,4.70,Trypanosoma brucei,organism-based format
CHEMBL55358,CC(N)CC(O)(P(=O)(O)O)P(=O)(O)O,7800.0,nM,IC50,5.11,Trypanosoma brucei,organism-based format
CHEMBL55140,Cc1cccnc1NC(P(=O)(O)O)P(=O)(O)O,700.0,nM,IC50,6.16,Trypanosoma brucei,organism-based format
CHEMBL417932,Nc1ccc(CC(O)(P(=O)(O)O)P(=O)(O)O)cc1,40000.0,nM,IC50,4.40,Trypanosoma brucei,organism-based format
CHEMBL55214,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,31700.0,nM,IC50,4.50,Trypanosoma brucei,organism-based format
CHEMBL434024,O=P(O)(O)C(O)(Cc1ccccn1)P(=O)(O)O,220.0,nM,IC50,6.66,Trypanosoma brucei,organism-based format
CHEMBL52761,CCCC(O)(P(=O)(O)O)P(=O)(O)O,92000.0,nM,IC50,4.04,Trypanosoma brucei,organism-based format
CHEMBL56556,O=P(O)(O)C(O)(Cc1ccccc1)P(=O)(O)O,21300.0,nM,IC50,4.67,Trypanosoma brucei,organism-based format
CHEMBL301471,CCOP(=O)(OCC)C(Nc1ncccc1C)P(=O)(OCC)OCC,27900.0,nM,IC50,4.55,Trypanosoma brucei,organism-based format
CHEMBL923,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,8600.0,nM,IC50,5.07,Trypanosoma brucei,organism-based format
CHEMBL55886,O=P(O)(O)C(O)(Cc1ccncc1)P(=O)(O)O,200000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL55812,CN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,5400.0,nM,IC50,5.27,Trypanosoma brucei,organism-based format
CHEMBL293522,O=P(O)(O)C(O)(CCc1cccnc1)P(=O)(O)O,1700.0,nM,IC50,5.77,Trypanosoma brucei,organism-based format
CHEMBL299491,CCCCC(O)(P(=O)(O)O)P(=O)(O)O,99800.0,nM,IC50,4.00,Trypanosoma brucei,organism-based format
CHEMBL299988,CCCCCC(O)(P(=O)(O)O)P(=O)(O)O,62400.0,nM,IC50,4.21,Trypanosoma brucei,organism-based format
CHEMBL301247,O=P(O)(O)C(O)(Cc1c[nH]cn1)P(=O)(O)O,8600.0,nM,IC50,5.07,Trypanosoma brucei,organism-based format
CHEMBL834,NCCC(O)(P(=O)(O)O)P(=O)(O)O,177000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL298771,NCCCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL870,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Trypanosoma brucei,organism-based format
CHEMBL82641,c1ccc(CCCNCCCCN(CCCNCCCc2ccccc2)CCCc2ccccc2)cc1,220.0,nM,IC50,6.66,Trypanosoma brucei,organism-based format
CHEMBL85189,NCCCN(CCCCN(CCCNCCCc1ccccc1)CCCc1ccccc1)CCCc1ccccc1,270.0,nM,IC50,6.57,Trypanosoma brucei,organism-based format
CHEMBL86096,c1ccc(CCCNCCCNCCCCNCCCNCCCc2ccccc2)cc1,810.0,nM,IC50,6.09,Trypanosoma brucei,organism-based format
CHEMBL86281,c1ccc(CCCNCCCN(CCCCN(CCCNCCCc2ccccc2)CCCc2ccccc2)CCCc2ccccc2)cc1,120.0,nM,IC50,6.92,Trypanosoma brucei,organism-based format
CHEMBL84221,c1ccc(CCCNCCCNCCCCNCCCN(CCCc2ccccc2)CCCc2ccccc2)cc1,400.0,nM,IC50,6.40,Trypanosoma brucei,organism-based format
