molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL4227373,Cc1c(Sc2ccc3ccccc3c2)n(C)c2nc(N)nc(N)c12,130.0,nM,IC50,6.89,Dihydrofolate reductase,cell-based format
CHEMBL4229284,Cc1c(Sc2cccc3ccccc23)n(C)c2nc(N)nc(N)c12,177.0,nM,IC50,6.75,Dihydrofolate reductase,cell-based format
CHEMBL4225535,Cc1c(Sc2ccc(F)c(F)c2)n(C)c2nc(N)nc(N)c12,247.0,nM,IC50,6.61,Dihydrofolate reductase,cell-based format
CHEMBL4225860,Cc1c(Sc2ccc(OC(F)(F)F)cc2)n(C)c2nc(N)nc(N)c12,110.0,nM,IC50,6.96,Dihydrofolate reductase,cell-based format
CHEMBL1182094,COc1ccc2c(Cc3ccc(C(C)(C)C)cc3)c3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,22000.0,nM,IC50,4.66,Chitin synthase 2,microsome format
CHEMBL626,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,317.0,nM,IC50,6.50,Squalene monooxygenase,single protein format
CHEMBL396608,CCCCCCCCOc1ccc(NC(=O)C(CCCN)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,15000.0,nM,IC50,4.82,"Beta-1,3-glucan synthase",single protein format
CHEMBL438668,CCCCCCCCOc1ccc(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,41000.0,nM,IC50,4.39,"Beta-1,3-glucan synthase",single protein format
CHEMBL396607,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)C(C)O)cc1,49000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL412243,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)c(O)c3)C2)cc1,48000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254586,CCCCCCCCOc1ccc(NC(=O)C(CCCN)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)cc1,53000.0,nM,IC50,4.28,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254587,CCCCCCCCOc1ccc(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)cc1,81000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254665,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)C(C)O)cc1,65000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254666,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)cc1,63000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254748,CCCCCCCCOc1ccc(NC(=O)C(CCCN)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,22000.0,nM,IC50,4.66,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254749,CCCCCCCCOc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,84000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254833,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)/C=C/c2ccc(O)c(O)c2)C(C)O)cc1,66000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254834,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)O)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,64000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1253514,CCCCCCCCOc1ccc(NC(=O)C(CCCNC(=O)OC(C)(C)C)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,52000.0,nM,IC50,4.28,"Beta-1,3-glucan synthase",single protein format
CHEMBL1254920,CCCCCCCCOc1ccc(NC(=O)C(NC(=O)/C=C/c2ccc(O)c(O)c2)C(C)OC(C)(C)C)cc1,37000.0,nM,IC50,4.43,"Beta-1,3-glucan synthase",single protein format
CHEMBL1255007,CCCCCCCCOc1ccc(NC(=O)C(CC(=O)OC(C)(C)C)NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,58000.0,nM,IC50,4.24,"Beta-1,3-glucan synthase",single protein format
CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,90000.0,nM,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1253515,CCCCCCCCCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,8000.0,nM,IC50,5.10,"Beta-1,3-glucan synthase",single protein format
CHEMBL264241,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,0.00183,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL499808,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,0.0005,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL457547,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,0.0188,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684743,CCCCCCCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,0.12,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684740,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,0.18,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684882,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3cccnc3)CC2)cnn1-c1ccccc1,0.2,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684891,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(F)cc(Cl)c3)c(=O)c2OC2CCCC2)CC1,0.25,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684892,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(Cl)cc(Cl)c3)c(=O)c2OC2CCCC2)CC1,0.26,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684895,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(F)c3)c(=O)c2OC2CCC(F)C2)CC1,0.42,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684889,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(Cl)c3)c(=O)c2OC2CCCC2)CC1,0.52,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684739,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,0.53,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684881,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccn3)CC2)cnn1-c1ccccc1,0.59,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684898,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(F)cc(F)c3)c(=O)c2OC2CCC(F)(F)C2)CC1,0.6,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684890,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(F)cc(F)c3)c(=O)c2OC2CCCC2)CC1,0.62,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684897,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(F)cc(F)c3)c(=O)c2OC2CCC(F)C2)CC1,0.62,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684744,CCOCCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,0.9,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684893,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(O)c3)c(=O)c2OC2CCCC2)CC1,0.9,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684888,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(F)c3)c(=O)c2OC2CCCC2)CC1,1.0,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684745,CCCCCCCSc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,1.1,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684896,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(F)c3)c(=O)c2OC2CCC(F)(F)C2)CC1,1.1,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684735,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)c3ccccn3)CC2)cnn1-c1ccccc1,1.3,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684742,CCCCCCCc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,1.5,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684884,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3ccccc3)c(=O)c2OC2CCCC2)CC1,1.7,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684894,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(N)c3)c(=O)c2OC2CCCC2)CC1,1.9,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684738,O=c1c(C2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,2.2,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684748,CC1CN(S(=O)(=O)Cc2ccccc2)CCN1c1cnn(-c2ccccc2)c(=O)c1OC1CCCCC1,2.2,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684736,CS(=O)(=O)N1CCN(c2cnn(-c3ccccc3)c(=O)c2OC2CCCC2)CC1,2.2,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684741,CCOCCCNc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,2.3,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684749,C[C@@H]1CN(c2cnn(-c3ccccc3)c(=O)c2OC2CCCCC2)CCN1S(=O)(=O)Cc1ccccc1,2.8,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684746,CCCCCCC[S+]([O-])c1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,3.0,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684750,C[C@H]1CN(c2cnn(-c3ccccc3)c(=O)c2OC2CCCCC2)CCN1S(=O)(=O)Cc1ccccc1,4.3,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684737,O=c1c(N2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,4.6,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684886,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccnc3)c(=O)c2OC2CCCC2)CC1,6.1,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684885,CC(C)S(=O)(=O)N1CCN(c2cnn(C3CCCCC3)c(=O)c2OC2CCCC2)CC1,8.8,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684747,CCCCCCCS(=O)(=O)c1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,10.0,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684880,O=c1c(OC2CCCCC2)c(N2CC3CC2CN3S(=O)(=O)Cc2ccccc2)cnn1-c1ccccc1,10.0,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684883,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)c3ccccc3)CC2)cnn1-c1ccccc1,10.0,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL1684887,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3nccs3)c(=O)c2OC2CCCC2)CC1,10.0,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",single protein format
CHEMBL2046596,CN(C)S(=O)(=O)N1CCN(/C(C=N)=C(\OC2CCCC2)C(=O)Nc2cccc(Cl)c2)CC1,0.92,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046597,CC(C)N(C)S(=O)(=O)N1CCN(/C(C=N)=C(\OC2CCCC2)C(=O)Nc2cccc(Cl)c2)CC1,0.74,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046598,CCN(CC)S(=O)(=O)N1CCN(/C(C=N)=C(\OC2CCCC2)C(=O)Nc2cccc(Cl)c2)CC1,0.32,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046599,N=C/C(=C(/OC1CCCC1)C(=O)Nc1cccc(Cl)c1)N1CCN(S(=O)(=O)N2CCOCC2)CC1,1.51,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046600,CC(C)NS(=O)(=O)N1CCN(/C(C=N)=C(\OC2CCCC2)C(=O)Nc2cccc(Cl)c2)CC1,0.18,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046601,N=C/C(=C(/OC1CCCC1)C(=O)Nc1cccc(Cl)c1)N1CCN(S(N)(=O)=O)CC1,19.2,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046602,N=C/C(=C(/OC1CCCC1)C(=O)Nc1cccc(Cl)c1)N1CCN(S(=O)(=O)Nc2ccccc2)CC1,0.062,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046603,N=C/C(=C(/OC1CCCC1)C(=O)Nc1cccc(Cl)c1)N1CCN(S(=O)(=O)NCc2ccccc2)CC1,0.048,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046604,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccccc3)CC2)CC1,2.9,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046734,COC(=O)c1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1,0.32,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046735,COc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1OC,0.18,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046736,Cc1nc2ccc(CNS(=O)(=O)N3CCN(/C(C=N)=C(\OCC4(C)CC4)C(=O)Nc4cccc(Cl)c4)CC3)cc2s1,0.06,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046737,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3cccnc3)CC2)CC1,0.11,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046738,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccncc3)CC2)CC1,0.05,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046739,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3nc4ccccc4s3)CC2)CC1,0.24,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046740,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3nc4cc(Cl)ccc4o3)CC2)CC1,0.81,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046741,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccc(F)c(N)c3)CC2)CC1,0.172,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046742,Cc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,0.072,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046743,COc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,0.14,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046744,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccnc(N)c3)CC2)CC1,0.23,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046745,CC(NS(=O)(=O)N1CCN(/C(C=N)=C(\OCC2(C)CC2)C(=O)Nc2cccc(Cl)c2)CC1)c1cccc(N)c1,0.3,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046746,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccc(N)c(F)c3)CC2)CC1,0.064,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046747,Cc1cc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)ccc1N,0.062,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2046748,COc1cc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)ccc1N,0.093,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL1770510,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,0.2,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2059384,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cc(F)cc(F)c1,0.03,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2059385,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,0.8,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2059473,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccccc4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,0.03,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2059474,O=c1c(OCC2(CF)CC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,0.03,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2059475,O=c1c(OC2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,0.5,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2059476,O=c1c(OC2CCC(O)C2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,0.9,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2059477,CC(C)(O)CCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2cc(F)cc(F)c2)c1=O,0.31,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
CHEMBL2059478,O=c1c(OC2CCCc3ncccc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,4.0,ug.mL-1,IC50,,"Beta-1,3-glucan synthase",cell membrane format
