molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL69712,COC1(c2ccc(F)cc2)C=CC2(CCCCC2)OO1,200.0,nM,IC50,6.70,Plasmodium falciparum,organism-based format,True
CHEMBL31,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,29000.0,nM,IC50,4.54,Plasmodium falciparum,organism-based format,True
CHEMBL305473,COC1(c2ccc(OC(F)(F)F)cc2)C=CC2(CCCCCC2)OO1,61.0,nM,IC50,7.21,Plasmodium falciparum,organism-based format,True
CHEMBL69622,COC1(c2ccc(SC)cc2)C=CC2(CCCCCC2)OO1,78.0,nM,IC50,7.11,Plasmodium falciparum,organism-based format,True
CHEMBL304530,COC1(c2ccc(S(C)(=O)=O)cc2)C=CC2(CCCCC2)OO1,56.0,nM,IC50,7.25,Plasmodium falciparum,organism-based format,True
CHEMBL327105,C[C@@H](O)C1=C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,100.0,nM,IC50,7.00,Plasmodium falciparum,organism-based format,True
CHEMBL29292,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,29000.0,nM,IC50,4.54,Plasmodium falciparum,organism-based format,True
CHEMBL440127,COC1(c2ccccc2)C=CC2(CCCC2)OO1,190.0,nM,IC50,6.72,Plasmodium falciparum,organism-based format,True
CHEMBL265481,COC1(c2ccc(S(C)(=O)=O)cc2)C=CC2(CCCCCC2)OO1,31.0,nM,IC50,7.51,Plasmodium falciparum,organism-based format,True
CHEMBL8771,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,200.0,nM,IC50,6.70,Plasmodium falciparum,organism-based format,True
CHEMBL68263,CC(C)OC1(c2ccc(Cl)cc2)C=CC2(CCCCCC2)OO1,1100.0,nM,IC50,5.96,Plasmodium falciparum,organism-based format,True
CHEMBL69501,COC1(c2ccc(Cl)cc2)C=CC2(CCCCC2)OO1,100.0,nM,IC50,7.00,Plasmodium falciparum,organism-based format,True
CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,45000.0,nM,IC50,4.35,Plasmodium falciparum,organism-based format,True
CHEMBL306325,COC1(c2ccccc2)C=CC2(CCCCCC2)OO1,220.0,nM,IC50,6.66,Plasmodium falciparum,organism-based format,True
CHEMBL428,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,22000.0,nM,IC50,4.66,Plasmodium falciparum,organism-based format,True
CHEMBL22590,C1CCC2(CC1)OOC1(CCCCC1)OO2,38.0,nM,IC50,7.42,Plasmodium falciparum,organism-based format,True
CHEMBL69815,COc1ccc(C2(OC)C=CC3(CCCCC3)OO2)cc1,180.0,nM,IC50,6.75,Plasmodium falciparum,organism-based format,True
CHEMBL67455,COC1(c2ccc(SC)cc2)C=CC2(CCCCC2)OO1,160.0,nM,IC50,6.80,Plasmodium falciparum,organism-based format,True
CHEMBL302718,COc1ccc(C2(OC)C=CC3(CCC3)OO2)cc1,160.0,nM,IC50,6.80,Plasmodium falciparum,organism-based format,True
CHEMBL66289,COC1(c2ccc([N+](=O)[O-])cc2)C=CC2(CCCCC2)OO1,46.0,nM,IC50,7.34,Plasmodium falciparum,organism-based format,True
CHEMBL314302,COc1c(N2C[C@@H]3[C@@H](CN)[C@@H]3C2)c(F)cc2c1N(C1CC1)CC(C(=O)O)C2=O,100000.0,nM,IC50,4.00,Plasmodium falciparum,organism-based format,True
CHEMBL107943,C[n+]1c2ccccc2cc2[nH]c3ccc(Br)cc3c21.[I-],260.0,nM,IC50,6.58,Plasmodium falciparum,organism-based format,True
CHEMBL111647,C[n+]1c2ccccc2cc2[n-]c3ccc([N+](=O)[O-])cc3c21,650.0,nM,IC50,6.19,Plasmodium falciparum,organism-based format,True
CHEMBL325991,C[n+]1c2ccc(Br)cc2cc2[nH]c3ccccc3c21.[I-],260.0,nM,IC50,6.58,Plasmodium falciparum,organism-based format,True
CHEMBL109192,C[n+]1c2ccccc2c(Cl)c2[nH]c3ccc(Cl)cc3c21.[I-],7620.0,nM,IC50,5.12,Plasmodium falciparum,organism-based format,True
CHEMBL107615,CC(=O)Nc1ccc2[n-]c3cc4ccccc4[n+](C)c3c2c1,520.0,nM,IC50,6.28,Plasmodium falciparum,organism-based format,True
CHEMBL430873,C[n+]1c2ccc(Br)cc2c(Cl)c2[nH]c3ccccc3c21.[I-],4750.0,nM,IC50,5.32,Plasmodium falciparum,organism-based format,True
CHEMBL108661,C[n+]1c2ccccc2c(Cl)c2[nH]c3cc(Cl)ccc3c21.[I-],27000.0,nM,IC50,4.57,Plasmodium falciparum,organism-based format,True
CHEMBL111650,C[n+]1c2ccccc2cc2[n-]c3c([N+](=O)[O-])cccc3c21,6920.0,nM,IC50,5.16,Plasmodium falciparum,organism-based format,True
CHEMBL418838,C[n+]1c2ccccc2cc2[n-]c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3c21,650.0,nM,IC50,6.19,Plasmodium falciparum,organism-based format,True
CHEMBL326003,C[n+]1c2ccccc2c(Cl)c2[nH]c3ccccc3c21.[I-],240.0,nM,IC50,6.62,Plasmodium falciparum,organism-based format,True
CHEMBL329340,C[n+]1c2ccccc2cc2[nH]c3ccccc3c21.[I-],440.0,nM,IC50,6.36,Plasmodium falciparum,organism-based format,True
CHEMBL420296,C[n+]1c2ccccc2c(Cl)c2[nH]c3cc(Br)ccc3c21.[I-],7180.0,nM,IC50,5.14,Plasmodium falciparum,organism-based format,True
CHEMBL491383,C[C@H]1[C@@H](Oc2ccc(F)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.58,nM,IC50,8.34,Plasmodium falciparum,organism-based format,True
CHEMBL357661,CCONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOCC)cn3)o2)cc1,7300.0,nM,IC50,5.14,Plasmodium falciparum,organism-based format,True
CHEMBL2367933,C[C@H]1[C@@H](Oc2ccccc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,3.66,nM,IC50,8.44,Plasmodium falciparum,organism-based format,True
CHEMBL146273,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)nc3)o2)cc1,8500.0,nM,IC50,5.07,Plasmodium falciparum,organism-based format,True
CHEMBL145118,N/C(=N\O)c1ccc(-c2ccc(-c3ccc(/C(N)=N\O)cn3)o2)nc1,10200.0,nM,IC50,4.99,Plasmodium falciparum,organism-based format,True
CHEMBL264664,CO/N=C(\N)c1ccc(-c2ccc(-c3ccc(/C(N)=N/OC)cn3)o2)cc1,4900.0,nM,IC50,5.31,Plasmodium falciparum,organism-based format,True
CHEMBL2368244,C[C@H]1[C@H](Oc2ccc(-c3cccc4ccccc34)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,2.88,nM,IC50,8.54,Plasmodium falciparum,organism-based format,True
CHEMBL24057,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1,15.5,nM,IC50,7.81,Plasmodium falciparum,organism-based format,True
CHEMBL29773,CCc1nc(N)nc(N)c1-c1cccc(OC)c1,0.2,nM,IC50,9.70,Plasmodium falciparum,organism-based format,True
CHEMBL344103,N=C(NO)c1ccc(-c2ccc(-c3ccc(/C(N)=N/O)cn3)o2)cc1,4300.0,nM,IC50,5.37,Plasmodium falciparum,organism-based format,True
CHEMBL144950,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)nc3)o2)cn1,13100.0,nM,IC50,4.88,Plasmodium falciparum,organism-based format,True
CHEMBL141719,N=C(N)c1ccc(Cc2ccc(-c3ccc(C(=N)N)nc3)o2)cc1,148.0,nM,IC50,6.83,Plasmodium falciparum,organism-based format,True
CHEMBL2368249,C[C@H]1[C@H](Oc2ccc(C(F)(F)F)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,4.62,nM,IC50,8.34,Plasmodium falciparum,organism-based format,True
CHEMBL2368248,C[C@H]1[C@@H](Oc2ccc(C(F)(F)F)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,5.29,nM,IC50,8.28,Plasmodium falciparum,organism-based format,True
CHEMBL2368252,COc1ccc(O[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)cc1,4.58,nM,IC50,8.34,Plasmodium falciparum,organism-based format,True
CHEMBL2368251,C[C@H]1[C@H](Oc2ccc(F)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,5.7,nM,IC50,8.24,Plasmodium falciparum,organism-based format,True
CHEMBL145572,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)nc3)o2)cn1,3.9,nM,IC50,8.41,Plasmodium falciparum,organism-based format,True
CHEMBL566534,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,4.55,nM,IC50,8.34,Plasmodium falciparum,organism-based format,True
CHEMBL145251,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)o2)cc1,6.5,nM,IC50,8.19,Plasmodium falciparum,organism-based format,True
CHEMBL145654,CO/N=C(\N)c1ccc(-c2ccc(-c3ccc(/C(N)=N/OC)cn3)o2)nc1,17700.0,nM,IC50,4.75,Plasmodium falciparum,organism-based format,True
CHEMBL356072,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cn3)s2)cc1,4900.0,nM,IC50,5.31,Plasmodium falciparum,organism-based format,True
CHEMBL278847,CCc1nc(N)nc(N)c1-c1cccc(Cl)c1,0.04,nM,IC50,10.40,Plasmodium falciparum,organism-based format,True
CHEMBL2368250,C[C@H]1[C@@H](Oc2ccc(-c3cccc4ccccc34)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,8.89,nM,IC50,8.05,Plasmodium falciparum,organism-based format,True
CHEMBL145627,N=C(NO)c1cccc(-c2ccc(-c3ccc(/C(N)=N\O)cn3)o2)c1,41500.0,nM,IC50,4.38,Plasmodium falciparum,organism-based format,True
CHEMBL2368245,Cc1ccc(O[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)cc1,3.92,nM,IC50,8.41,Plasmodium falciparum,organism-based format,True
CHEMBL292517,CCN(CC)CCCC(C)Nc1cc(Cl)cc2ncccc12,40.0,nM,IC50,7.40,Plasmodium falciparum,organism-based format,True
CHEMBL144893,N=C(N)c1ccc(-c2ccc(-c3cccc(C(=N)N)c3)o2)nc1,8.8,nM,IC50,8.06,Plasmodium falciparum,organism-based format,True
CHEMBL2368247,Cc1ccc(O[C@@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)cc1,3.18,nM,IC50,8.50,Plasmodium falciparum,organism-based format,True
CHEMBL424121,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)nc3)o2)cc1,18.3,nM,IC50,7.74,Plasmodium falciparum,organism-based format,True
CHEMBL2367931,C[C@H]1[C@H](Oc2ccccc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,2.97,nM,IC50,8.53,Plasmodium falciparum,organism-based format,True
CHEMBL358287,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cn3)o2)nc1,83.0,nM,IC50,7.08,Plasmodium falciparum,organism-based format,True
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1.2,nM,IC50,8.92,Plasmodium falciparum,organism-based format,True
CHEMBL2368246,COc1ccc(O[C@@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)cc1,3.86,nM,IC50,8.41,Plasmodium falciparum,organism-based format,True
CHEMBL91489,Cc1ccc(CC(=O)Nc2ccc(NC(=O)CCc3ccccc3)cc2C(=O)c2ccccc2)cc1,2700.0,nM,IC50,5.57,Plasmodium falciparum,organism-based format,True
CHEMBL142854,COc1ccc(/C=C/C(=O)c2ccc(F)cc2F)c(OC)c1,11100.0,nM,IC50,4.96,Plasmodium falciparum,organism-based format,True
CHEMBL147867,COc1ccc(C(=O)/C=C/c2cccc(Cl)c2Cl)c(OC)c1,1380.0,nM,IC50,5.86,Plasmodium falciparum,organism-based format,True
CHEMBL157930,CC(C)(C)OOCN1CCN(c2ccccc2)CC1,25700.0,nM,IC50,4.59,Plasmodium falciparum,organism-based format,True
