molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL2093200,CCCCc1ccc(NC(=O)CSc2nccn2-c2ccccc2)cc1,4306.0,nM,IC50,5.37,Brugia malayi,organism-based format,True
CHEMBL2093201,COc1ccc(Cl)cc1NC(=O)CSc1nccn1-c1cccc(C)c1C,3940.0,nM,IC50,5.41,Brugia malayi,organism-based format,True
CHEMBL2093203,O=C(Nc1nc2c(F)cc(F)cc2s1)c1nc2ccccc2s1,3269.0,nM,IC50,5.49,Brugia malayi,organism-based format,True
CHEMBL2093204,Cc1c(Cl)ccc2sc(NC(=O)c3ccc(S(=O)(=O)N4CC(C)CC(C)C4)cc3)nc12,1075.0,nM,IC50,5.97,Brugia malayi,organism-based format,True
CHEMBL2093205,O=C(Nc1nc2c(Cl)ccc(Cl)c2s1)C1=COCCO1,3971.0,nM,IC50,5.40,Brugia malayi,organism-based format,True
CHEMBL2093206,Cc1cc(C)c2sc(NC(=O)c3nc4ccccc4s3)nc2c1,2495.0,nM,IC50,5.60,Brugia malayi,organism-based format,True
CHEMBL2093209,COc1cccc(C(=O)Nc2nnc(-c3ccc4c(c3)CCCC4)o2)c1,2178.0,nM,IC50,5.66,Brugia malayi,organism-based format,True
CHEMBL2093210,O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1cc(Cl)sc1Cl,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093213,CCCCc1ccc(NC(=O)CSc2cn(CC)c3ccccc23)cc1,3540.0,nM,IC50,5.45,Brugia malayi,organism-based format,True
CHEMBL2093215,COc1cccc2sc(Nc3nc4c(s3)CCCC4)nc12,3437.0,nM,IC50,5.46,Brugia malayi,organism-based format,True
CHEMBL2093216,COc1cccc2sc(Nc3sc4c(c3C(N)=O)CCCC4)nc12,4506.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL1333386,COc1cccc2sc(Nc3nnc(-c4cccs4)o3)nc12,5095.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL2093217,CCOc1cccc2sc(Nc3nc4ccc5sc(C)nc5c4s3)nc12,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093218,Fc1cccc2sc(Nc3nc4c(s3)CCCC4)nc12,4358.0,nM,IC50,5.36,Brugia malayi,organism-based format,True
CHEMBL2093219,Cc1nc2ccc3nc(Nc4nc5c(F)cccc5s4)sc3c2s1,5206.0,nM,IC50,5.28,Brugia malayi,organism-based format,True
CHEMBL2093220,CCOC(=O)c1sc(Nc2nc3c(F)cccc3s2)nc1C,4992.0,nM,IC50,5.30,Brugia malayi,organism-based format,True
CHEMBL1510164,CC1CCc2c(sc(Nc3nc4c(F)cccc4s3)c2C(N)=O)C1,4992.0,nM,IC50,5.30,Brugia malayi,organism-based format,True
CHEMBL2093221,CS(=O)(=O)c1ccc2nc(Nc3nc4c(F)cccc4s3)sc2c1,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093222,CC(=O)Nc1ccc2nc(Nc3nc4ccc(C(C)C)cc4s3)sc2c1,5095.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL2093223,CC(C)c1ccc2nc(Nc3nc4ccc(S(C)(=O)=O)cc4s3)sc2c1,4946.0,nM,IC50,5.31,Brugia malayi,organism-based format,True
CHEMBL581839,COc1ccc2nc(Nc3nc(-c4ccccn4)cs3)sc2c1,2612.0,nM,IC50,5.58,Brugia malayi,organism-based format,True
CHEMBL2093260,COc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)c2cccc(Cl)c2)c(OC)c1,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093261,CCOC(=O)c1sc(NC(=O)C(C)Sc2ncnc3ccccc23)c(C(=O)OCC)c1C,4358.0,nM,IC50,5.36,Brugia malayi,organism-based format,True
CHEMBL2093817,Cc1nn(-c2ccccc2)c2[nH]cc(C(=O)Nc3ccc(F)c(Cl)c3)c(=O)c12,5950.0,nM,IC50,5.22,Brugia malayi,organism-based format,True
CHEMBL2093233,O=C(Nc1nc2c(s1)CSc1ccccc1-2)C1CCCN1S(=O)(=O)c1cccs1,5185.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL1623023,O=C(CCS(=O)(=O)c1ccccc1)N(CCCN1CCOCC1)c1nc2ccccc2s1,6050.0,nM,IC50,5.22,Brugia malayi,organism-based format,True
CHEMBL2093243,CN(Cc1ccco1)S(=O)(=O)c1ccc(C(=O)Nc2nc3c(s2)CSc2ccccc2-3)cc1,3970.0,nM,IC50,5.40,Brugia malayi,organism-based format,True
CHEMBL2093253,O=C(CCCSc1ccc(F)cc1)N1CCN(c2nc3ccc(Cl)cc3s2)CC1,3540.0,nM,IC50,5.45,Brugia malayi,organism-based format,True
CHEMBL2093402,O=C(Cc1cc(-c2ccc(Cl)cc2)on1)Nc1cccnc1,1770.0,nM,IC50,5.75,Brugia malayi,organism-based format,True
CHEMBL2093607,COC(=O)c1ccc(CSc2ccc(NC(=O)C(C)C)nn2)o1,6149.0,nM,IC50,5.21,Brugia malayi,organism-based format,True
CHEMBL2093609,CCn1ccc(C(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)n1,5179.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL2310951,COc1ccc(C(=O)C[n+]2cc(-c3ccc(OC)cc3)n3c2CCCCC3)cc1,2992.0,nM,IC50,5.52,Brugia malayi,organism-based format,True
CHEMBL2093174,O=C(Nc1nnc(S)s1)c1cc(Br)ccc1Cl,853.0,nM,IC50,6.07,Brugia malayi,organism-based format,True
CHEMBL2093178,COC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc2c1CCN(Cc1ccccc1)C2,2970.0,nM,IC50,5.53,Brugia malayi,organism-based format,True
CHEMBL2093183,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc3c(s2)Cc2ccccc2-3)cc1,1182.0,nM,IC50,5.93,Brugia malayi,organism-based format,True
CHEMBL230006,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,1200.0,nM,IC50,5.92,Brugia malayi,organism-based format,True
CHEMBL3260657,CC(C)(C)c1cc(/C=C/C(=O)c2ccco2)cc(/C=N/c2nccs2)c1O,7070.0,nM,IC50,5.15,Brugia malayi,organism-based format,True
CHEMBL3260651,CC(C)c1cc(/C=C/C(=O)c2ccco2)cc(/C=N/c2nccs2)c1O,3200.0,nM,IC50,5.50,Brugia malayi,organism-based format,True
CHEMBL3260658,CC(C)(C)c1cc(/C=C/C(=O)c2cccs2)cc(/C=N/c2nccs2)c1O,900.0,nM,IC50,6.05,Brugia malayi,organism-based format,True
CHEMBL3416675,O=c1cc(OCC(O)CNC2CC2)c2ccccc2o1,880.0,nM,IC50,6.06,Brugia malayi,organism-based format,True
CHEMBL3416676,O=c1cc(OCC(O)CNC2CCCCC2)c2ccccc2o1,360.0,nM,IC50,6.44,Brugia malayi,organism-based format,True
CHEMBL3416677,CN1CCN(CC(O)COc2cc(=O)oc3ccccc23)CC1,1730.0,nM,IC50,5.76,Brugia malayi,organism-based format,True
CHEMBL3416680,CCCCNCC(O)COc1cc(=O)oc2ccccc12,690.0,nM,IC50,6.16,Brugia malayi,organism-based format,True
CHEMBL3416684,Cc1ccc(NCC(O)COc2cc(=O)oc3ccccc23)cc1,1380.0,nM,IC50,5.86,Brugia malayi,organism-based format,True
CHEMBL3634370,CCc1cc(/C=N/Nc2nc3ccccc3s2)cc(/C=C/C(=O)c2ccccc2)c1O,2640.0,nM,IC50,5.58,Brugia malayi,organism-based format,True
CHEMBL3634493,CC(C)c1cc(/C=N/Nc2nc3ccccc3s2)cc(/C=C/C(=O)c2cccs2)c1O,2120.0,nM,IC50,5.67,Brugia malayi,organism-based format,True
CHEMBL2093174,O=C(Nc1nnc(S)s1)c1cc(Br)ccc1Cl,9400.0,nM,IC50,5.03,Brugia pahangi,organism-based format,True
CHEMBL3637912,CCCCc1ccc(NC(=O)Nc2ccc(O[C@H]3CCCC[C@@H]3N(C)c3ccccc3)c(F)c2)cc1,8400.0,nM,IC50,5.08,Brugia pahangi,organism-based format,True
CHEMBL3637907,COc1ccc(N(CCc2cccc(C)n2)C(=O)C2CCCCC2)cc1,1340.0,nM,IC50,5.87,Onchocerca volvulus,organism-based format,True
CHEMBL3637908,CC(=O)N(CCN(C(=O)c1ccc(F)cc1)c1ccccc1)c1ccccc1,3130.0,nM,IC50,5.50,Onchocerca volvulus,organism-based format,True
CHEMBL3637912,CCCCc1ccc(NC(=O)Nc2ccc(O[C@H]3CCCC[C@@H]3N(C)c3ccccc3)c(F)c2)cc1,1090.0,nM,IC50,5.96,Onchocerca volvulus,organism-based format,True
CHEMBL5182784,COC(=O)Nc1nc2cc(C(=O)NCc3ccc4c(c3)B(O)OC4(C)C)ccc2[nH]1,300.0,nM,IC50,6.52,Onchocerca volvulus,organism-based format,True
CHEMBL289191,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,50000.0,nM,IC50,4.30,Haemonchus contortus,assay format,True
CHEMBL4642961,CCCc1cc(=O)c2c(OC)c(OC)c3cc(OC)cc(OC)c3c2o1,30000.0,nM,IC50,4.52,Haemonchus contortus,organism-based format,True
CHEMBL4781102,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,5300.0,nM,IC50,5.28,Haemonchus contortus,organism-based format,True
CHEMBL4791010,O=C(Nc1ccc(Br)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,1800.0,nM,IC50,5.75,Haemonchus contortus,organism-based format,True
CHEMBL4796098,O=C(Nc1ccc(I)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,5600.0,nM,IC50,5.25,Haemonchus contortus,organism-based format,True
CHEMBL4783303,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,9500.0,nM,IC50,5.02,Haemonchus contortus,organism-based format,True
CHEMBL4778469,N#Cc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,18000.0,nM,IC50,4.75,Haemonchus contortus,organism-based format,True
CHEMBL4785844,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,4200.0,nM,IC50,5.38,Haemonchus contortus,organism-based format,True
CHEMBL4797476,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,50000.0,nM,IC50,4.30,Haemonchus contortus,organism-based format,True
CHEMBL4792852,Cc1ccccc1-c1noc([C@@H]2CCCN2C(=O)Nc2ccc(Cl)cc2)n1,780.0,nM,IC50,6.11,Haemonchus contortus,organism-based format,True
CHEMBL4800223,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccccc2Cl)no1,9200.0,nM,IC50,5.04,Haemonchus contortus,organism-based format,True
CHEMBL4792308,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccccc2Br)no1,12000.0,nM,IC50,4.92,Haemonchus contortus,organism-based format,True
CHEMBL4793520,Cc1cccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc(Cl)cc3)n2)c1,1900.0,nM,IC50,5.72,Haemonchus contortus,organism-based format,True
CHEMBL4797116,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2cccc(F)c2)no1,8100.0,nM,IC50,5.09,Haemonchus contortus,organism-based format,True
CHEMBL4791236,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2cccc(Cl)c2)no1,3000.0,nM,IC50,5.52,Haemonchus contortus,organism-based format,True
CHEMBL4791802,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2cccc(Br)c2)no1,1100.0,nM,IC50,5.96,Haemonchus contortus,organism-based format,True
CHEMBL4796504,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2cccc(O)c2)no1,780.0,nM,IC50,6.11,Haemonchus contortus,organism-based format,True
CHEMBL4795452,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccc(F)cc2)no1,1300.0,nM,IC50,5.89,Haemonchus contortus,organism-based format,True
CHEMBL4791315,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccc(Cl)cc2)no1,1500.0,nM,IC50,5.82,Haemonchus contortus,organism-based format,True
CHEMBL4780182,COc1ccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc(Cl)cc3)n2)cc1,50000.0,nM,IC50,4.30,Haemonchus contortus,organism-based format,True
CHEMBL256563,C[C@](C#N)(COc1cc(C#N)ccc1C(F)(F)F)NC(=O)c1ccc(SC(F)(F)F)cc1,160.0,nM,IC50,6.80,Haemonchus contortus,organism-based format,True
CHEMBL4785558,O=C(Nc1ccc(Cl)cc1)N1CCCC1c1nc(-c2ccccc2)no1,3460.0,nM,IC50,5.46,Haemonchus contortus,organism-based format,True
CHEMBL1575084,CCn1c(CSc2nccn2C)nc2cc(C(=O)O)ccc21,14865.0,nM,IC50,4.83,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL3190665,COc1ccc(/C=N/c2c(-c3ccco3)nc3ccccn23)cc1OC,3706.0,nM,IC50,5.43,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1546264,COc1ccc(/C=C(\CC(=O)O)c2nc3ccccc3s2)cc1O,2427.0,nM,IC50,5.62,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1523792,CCOC(=O)c1[nH]cnc1N=Nc1c(O)ccc2ccccc12,6228.0,nM,IC50,5.21,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1553837,O=C1c2ccccc2C(=O)c2c1cccc2N(CCO)CCO,5514.0,nM,IC50,5.26,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1503865,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccc(F)cc2)c1,4038.0,nM,IC50,5.39,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1585268,CC(=O)N1CCN(C2=Nc3cccc4cccc2c34)CC1,7568.0,nM,IC50,5.12,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1419027,COc1ccc(N2CCCC2)c(NC(=O)c2ccc(Br)o2)c1,21292.0,nM,IC50,4.67,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1415985,O=C(CN1C(=O)NC2(CCCCC2)C1=O)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1,4074.0,nM,IC50,5.39,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL269410,Nc1cccc2c1C(=O)N(c1ccccc1)C2=O,2903.0,nM,IC50,5.54,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1397154,CC(OC(=O)/C(C#N)=C/c1ccc(N(C)C)cc1)C(=O)NCc1ccco1,6631.0,nM,IC50,5.18,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1425966,Cc1ccc[n+](-c2nc([O-])sc2C=NNc2ccc([N+](=O)[O-])cc2)c1,3962.0,nM,IC50,5.40,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1579180,COc1ccc(NS(=O)(=O)c2ccc(Cl)s2)cn1,4541.0,nM,IC50,5.34,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1445765,COc1ccc2nc(N3CCC(O)CC3)c(C#N)cc2c1,24873.0,nM,IC50,4.60,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1566518,COc1ccc(NC(=O)c2ccc(-c3ccc(C(C)=O)cc3)o2)cn1,9102.0,nM,IC50,5.04,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1469144,Cc1ccc2c3c(cccc13)-c1ccccc1C2=O,2670.0,nM,IC50,5.57,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1494927,Cc1c(O)ccc2cc(S(=O)(=O)c3ccccc3)c(=O)oc12,4720.0,nM,IC50,5.33,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1527986,CCOC(=O)Cn1c(=O)c(-c2cc(Br)ccc2N)nc2ccccc21,25373.0,nM,IC50,4.60,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1469407,Oc1nc2cc3ccccc3cc2nc1C(F)(F)F,2900.0,nM,IC50,5.54,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL294264,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,6688.0,nM,IC50,5.17,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1981093,Nc1nnnn1/N=C/c1cc(Cl)ccc1O,6196.0,nM,IC50,5.21,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL274921,Nc1cc2nc3ccccc3nc2cc1N,4974.0,nM,IC50,5.30,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1391235,COc1cc(O)cc2cc3c(c(O)c12)C(=O)CC(C)(O)O3,2957.0,nM,IC50,5.53,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1391213,Nc1cccc(C(=O)OCC(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1,1961.0,nM,IC50,5.71,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL166209,O=C(O)c1ccc2c3c(ncnc13)-c1ccccc1C2=O,3513.0,nM,IC50,5.45,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1987546,Clc1ccc(/C=N/c2c(-c3ccco3)nc3ccccn23)cc1,2594.0,nM,IC50,5.59,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1573564,O=C1C2=C(SCCS2)C(=O)N1CCCO,4074.0,nM,IC50,5.39,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1495503,Cc1ccc(S(=O)(=O)Nc2cc3c(C(=O)Nc4ccccc4)c(C)oc3c3ccccc23)cc1,725.27,nM,IC50,6.14,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1337685,COC(=O)c1ccc2c(c1)SC1=C(O)CCCC1=N2,6115.0,nM,IC50,5.21,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1365400,CCN1C/C(=C/c2cccs2)c2nc3ccccc3c(C(=O)O)c2C1,9411.0,nM,IC50,5.03,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1374066,Nc1ccc2nonc2c1[N+](=O)[O-],247.51,nM,IC50,6.61,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1470560,c1cc2c3c(cccc3c1)C(N1CCOCC1)=N2,8439.0,nM,IC50,5.07,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1864348,Oc1ccc(/C=N/Nc2cc(N3CCCC3)nc(N3CCCC3)n2)cc1,2755.0,nM,IC50,5.56,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1549136,COc1ccc(NC(=O)Cc2ccccc2)cn1,15120.0,nM,IC50,4.82,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1381318,Nc1c(O)ccc2c1C(=O)c1ccccc1C2=O,4149.0,nM,IC50,5.38,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1502839,CCn1c(CSc2nnc3ccccn23)nc2cc(C(=O)O)ccc21,11170.0,nM,IC50,4.95,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1493286,CN(C(=O)CN1C(=O)c2cccc(N)c2C1=O)C1CCCCC1,4292.0,nM,IC50,5.37,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL68500,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,1471.0,nM,IC50,5.83,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1541803,O=C(CN1C(=O)C2CC=C(Cl)CC2C1=O)NCc1ccccc1,7718.0,nM,IC50,5.11,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL3211323,C=CCc1cccc(/C=N/n2c(C)nnc2C)c1O,8192.0,nM,IC50,5.09,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1549677,CC1CN(C2=Nc3cccc4cccc2c34)CC(C)O1,9396.0,nM,IC50,5.03,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1442125,O=C(O)c1ccccc1N=Nc1ccc(O)cc1,8401.0,nM,IC50,5.08,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1332240,COc1ccc(-c2nc(C[S+]([O-])CC(=O)NCc3ccccn3)c(C)o2)cc1,5004.0,nM,IC50,5.30,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1378107,C=CCNC(=O)/C(C#N)=C/c1ccccc1[N+](=O)[O-],1103.0,nM,IC50,5.96,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1312914,Nc1c(-c2cccc([N+](=O)[O-])c2)nc2ccccn12,7638.0,nM,IC50,5.12,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1568292,COc1ccc(NC(=O)Nc2cc(C)cc(C)c2)cn1,7148.0,nM,IC50,5.15,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1411766,CCCCN(C(=O)c1ccc([N+](=O)[O-])o1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,2737.0,nM,IC50,5.56,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL41286,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,7308.0,nM,IC50,5.14,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL11475,CC1=CC(=O)c2c(O)ccc(O)c2C1=O,5581.0,nM,IC50,5.25,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1460312,CCCCn1c(=O)[nH]c2nc3cc(NC(C)=O)ccc3nc2c1=O,840.5,nM,IC50,6.08,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1574146,Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,4968.0,nM,IC50,5.30,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1998429,Cc1ccc(C(=O)N/N=C/c2ccc(-c3ccc(Br)cc3[N+](=O)[O-])o2)o1,10406.0,nM,IC50,4.98,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1446983,O=C1C=C(O)c2cccc3cccc1c23,6133.0,nM,IC50,5.21,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL2000619,CN(C)c1ccc(/N=C2\C(=O)N(C)c3cccc4c(O)c5ccccc5c2c34)cc1,868.25,nM,IC50,6.06,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1378413,COC(=O)[C@@]1(C#N)[C@@H]2C=CC(C(C)=O)=CN2[C@@H](C(N)=O)[C@@H]1c1ccc(F)cc1,15060.0,nM,IC50,4.82,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1456904,Cn1c(=O)cc2c3c(c(N4CCCCC4)ccc31)C(=O)c1ccccc1-2,4963.0,nM,IC50,5.30,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL88326,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,3047.0,nM,IC50,5.52,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL1442453,COc1ccc(Nc2nnc(SCc3cc(=O)n4ccsc4n3)s2)cc1,45508.0,nM,IC50,4.34,Female germline-specific tumor suppressor gld-1,single protein format,True
CHEMBL456295,COc1cc2c(cc1OC)-c1c(OC)c(OC)c(OC)c3ccnc(c13)C2=O,6152.0,nM,IC50,5.21,Female germline-specific tumor suppressor gld-1,single protein format,True
