molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL426486,O=C(Cc1cccc(Br)c1)c1c(O)cc(O)cc1O,17200.0,nM,IC50,4.76,Cryptosporidium parvum,organism-based format,True
CHEMBL204304,O=C(Cc1ccc(Br)cc1)c1c(O)cc(O)cc1O,15900.0,nM,IC50,4.80,Cryptosporidium parvum,organism-based format,True
CHEMBL381258,O=C(Cc1cccc([N+](=O)[O-])c1)c1c(O)cc(O)cc1O,464500.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,4000.0,nM,IC50,5.40,Cryptosporidium parvum,organism-based format,True
CHEMBL1213436,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CO)CCO)cc1,2000.0,nM,IC50,5.70,Cryptosporidium parvum,organism-based format,True
CHEMBL1213435,CCCC(C)NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL343382,CCOc1cccc2nc(N)nc(N)c12,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL88430,COc1ccc(OC)c(NCc2ccc3nc(N)nc(N)c3c2Cl)c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL138265,COc1cc(CN(C)c2ccc3nc(N)nc(N)c3c2Cl)cc(OC)c1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL137942,COc1cc(CNc2ccc3nc(N)nc(N)c3c2Cl)cc(OC)c1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL138060,COc1ccc(OC)c(CNc2ccc3nc(N)nc(N)c3c2Cl)c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL343543,COc1cccc2nc(N)nc(N)c12,3000.0,nM,IC50,5.52,Cryptosporidium parvum,organism-based format,True
CHEMBL1213493,COc1cc(CNc2cnc3nc(N)nc(N)c3n2)cc(OC)c1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1213686,COc1ccc2ccc3nc(N)nc(N)c3c2c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1213685,Nc1nc(N)c2c(ccc3ccc(Cl)cc32)n1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1213684,COc1cccc2c1CCc1nc(N)nc(N)c1-2,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1213683,COc1cc(CN2CCc3nc(N)nc(N)c3C2)c(Br)c(OC)c1OC,3000.0,nM,IC50,5.52,Cryptosporidium parvum,organism-based format,True
CHEMBL1214610,COc1cc(Cc2sc3nc(N)nc(N)c3c2C)c(Br)c(OC)c1OC,2000.0,nM,IC50,5.70,Cryptosporidium parvum,organism-based format,True
CHEMBL322315,COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,2000.0,nM,IC50,5.70,Cryptosporidium parvum,organism-based format,True
CHEMBL104787,COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL1214609,COc1cc(CCc2cc3c(N)nc(N)nc3s2)c(Br)c(OC)c1OC,5000.0,nM,IC50,5.30,Cryptosporidium parvum,organism-based format,True
CHEMBL323960,COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL267616,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL7375,COc1ccc(OC)c(CC2CCc3nc(N)nc(N)c3C2)c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL268355,COc1cccc(CC2CCc3nc(N)nc(N)c3C2)c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL268870,COc1ccccc1CC1CCc2nc(N)nc(N)c2C1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL7586,Nc1nc(N)c2c(n1)CCC(Cc1ccsc1)C2,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL7571,CC(C)(C)C1CCc2nc(N)nc(N)c2C1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL6971,Nc1nc(N)c2c(n1)CCC(Cc1ccc(Cl)c(Cl)c1)C2,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL7062,Nc1nc(N)c2c(n1)CCC(Cc1ccc(OC(F)(F)F)cc1)C2,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL266024,Nc1nc(N)c2c(n1)CCC(Cc1cccc(OC(F)(F)F)c1)C2,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL7779,Cc1cccc(CC2CCc3nc(N)nc(N)c3C2)c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL7542,Cc1ccccc1CC1CCc2nc(N)nc(N)c2C1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL7063,COc1cc(CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL6696,CCC1CCc2nc(N)nc(N)c2C1,9000.0,nM,IC50,5.05,Cryptosporidium parvum,organism-based format,True
CHEMBL300603,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(Cl)c(Cl)c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL54399,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cccc(Cl)c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL52688,COc1cc(N(C)Cc2ccc3nc(N)nc(N)c3n2)cc(OC)c1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL55179,COc1cc(NCc2ccc3nc(N)nc(N)c3n2)cc(OC)c1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL52947,COc1ccc(OC)c(NCc2ccc3nc(N)nc(N)c3n2)c1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL1213324,Nc1nc(N)c2cc(CN3c4ccccc4C=CC4C=CC=CC43)cnc2n1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL1213323,Nc1nc(N)c2nc(CN3c4ccccc4SC4C=CC=CC43)cnc2n1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL1213322,Nc1nc(N)c2nc(CN3c4ccccc4OC4C=CC=CC43)cnc2n1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1213321,Nc1nc(N)c2nc(CN3c4ccccc4CC4C=CC=CC43)cnc2n1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL1213320,Nc1nc(N)c2nc(Cc3ccc(Cl)c(Cl)c3)c(Cc3ccc(Cl)c(Cl)c3)nc2n1,4000.0,nM,IC50,5.40,Cryptosporidium parvum,organism-based format,True
CHEMBL1213269,Nc1nc(N)c2nc(Cc3ccc(Cl)cc3)c(Cc3ccc(Cl)cc3)nc2n1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL1213662,Nc1nc(N)c2c(n1)-c1ccsc1CC2,30000.0,nM,IC50,4.52,Cryptosporidium parvum,organism-based format,True
CHEMBL7452,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL7535,Nc1nc(N)c2c(n1)CCC(c1ccccc1)C2,2000.0,nM,IC50,5.70,Cryptosporidium parvum,organism-based format,True
CHEMBL267437,Nc1nc(N)c2c(n1)CCC(Cc1cccc(C(F)(F)F)c1)C2,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL89528,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(Cl)cc1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1213585,COc1cc(Cc2csc3nc(N)nc(N)c23)c(Br)c(OC)c1OC,3000.0,nM,IC50,5.52,Cryptosporidium parvum,organism-based format,True
CHEMBL1213584,COc1cccc(Cc2sc3nc(N)nc(N)c3c2C)c1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1213540,Nc1nc(N)c2cc(/C=C/c3ccccc3)ccc2n1,1000.0,nM,IC50,6.00,Cryptosporidium parvum,organism-based format,True
CHEMBL285236,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3n2)cc(OC)c1OC,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1213500,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N2CCOCC2)cc1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL23454,COc1ccc(OC)c(NCc2ccc3nc(N)nc(N)c3c2)c1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL144839,Nc1nc(N)c2nc(CN3c4ccccc4Cc4ccccc43)cnc2n1,0.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241146,Cc1cccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c1O,0.7,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL260004,CC(=O)Oc1c(C)cccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.5,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL259794,COc1cccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c1O,0.4,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL407907,Cc1ccc(O)c(C(=O)Nc2ncc([N+](=O)[O-])s2)c1,0.5,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241243,Cc1ccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c(O)c1,1.4,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241244,COc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,5.5,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241245,Cc1nc(NC(=O)c2ccccc2O)sc1[N+](=O)[O-],0.6,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241272,Cc1cccc(C(=O)Nc2ncc(Cl)s2)c1OC(=O)O,0.4,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241273,O=C(Nc1ncc(Cl)s1)c1ccccc1O,2.6,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241274,Cc1ccc(O)c(C(=O)Nc2ncc(Cl)s2)c1,0.6,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241275,Cc1cccc(C(=O)Nc2ncc(Cl)s2)c1O,2.3,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241302,Cc1ccc(C(=O)Nc2ncc(Cl)s2)c(O)c1,0.8,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241303,CC(=O)Oc1ccc(C)cc1C(=O)Nc1ncc(Cl)s1,0.1,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241304,CC(=O)Oc1c(C)cccc1C(=O)Nc1ncc(Br)s1,0.6,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1242388,COc1cccc(C(=O)Nc2ncc(Br)s2)c1OC(C)=O,4.6,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241359,Cc1cccc(C(=O)Nc2ncc(Br)s2)c1O,1.4,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241360,CC(=O)Oc1ccccc1C(=O)Nc1ncc(Br)s1,0.6,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241361,CC(=O)Oc1ccc(C)cc1C(=O)Nc1ncc(Br)s1,1.7,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241392,CC(=O)Oc1cc(C)ccc1C(=O)Nc1ncc(Br)s1,0.7,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241393,CC(=O)Oc1ccccc1C(=O)Nc1nc(C)c(Br)s1,2.1,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241394,O=C(Nc1ncc(Br)s1)c1ccccc1O,2.5,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241395,Cc1ccc(C(=O)Nc2ncc(Br)s2)c(O)c1,5.2,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241442,Cc1nc(NC(=O)c2ccccc2O)sc1Br,2.9,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241443,Cc1cccc(C(=O)Nc2nc(C)c(Br)s2)c1O,0.1,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1242479,Cc1cccc(C(=O)Nc2nc(-c3ccccc3)c(Br)s2)c1O,0.1,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1242480,O=C(Nc1nc(-c2ccccc2)c(Br)s1)c1ccccc1O,0.4,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1242481,CC(=O)Oc1ccccc1C(=O)Nc1nnc(C(F)(F)F)s1,0.7,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241444,O=C(Nc1ncc(F)s1)c1ccccc1O,1.8,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1242576,O=C(Nc1ncc(-c2ccccc2Cl)s1)c1ccccc1O,6.1,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1242577,O=C(Nc1ncc(C2CCCCC2)s1)c1ccccc1O,10.0,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1241445,CCCc1cnc(NC(=O)c2ccccc2O)s1,6.7,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1240568,Cc1cnc(NC(=O)c2ccccc2O)s1,10.0,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1240569,O=C(Nc1nccs1)c1ccccc1O,10.0,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1240570,CC(=O)Oc1ccccc1C(=O)Nc1nncs1,5.0,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1240571,CSc1nnc(NC(=O)c2ccccc2OC(C)=O)s1,6.4,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1240618,CS(=O)(=O)c1cnc(NC(=O)c2ccccc2O)s1,6.9,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1242578,CC(=O)Oc1ccccc1C(=O)Nc1ncc(S(C)(=O)=O)s1,5.0,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1242668,CCOC(=O)Cc1nnc(NC(=O)c2ccccc2OC(C)=O)s1,10.0,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1240555,CCOC(=O)Cc1csc(NC(=O)c2ccccc2OC(C)=O)n1,8.4,ug.mL-1,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL1256704,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1810.0,nM,IC50,5.74,Cryptosporidium parvum,organism-based format,True
CHEMBL31970,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1940.0,nM,IC50,5.71,Cryptosporidium parvum,organism-based format,True
CHEMBL1256764,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1900.0,nM,IC50,5.72,Cryptosporidium parvum,organism-based format,True
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],190.0,nM,IC50,6.72,Cryptosporidium parvum,organism-based format,True
CHEMBL295960,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],700.0,nM,IC50,6.16,Cryptosporidium parvum,organism-based format,True
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],4500.0,nM,IC50,5.35,Cryptosporidium parvum,organism-based format,True
CHEMBL1201303,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,354.0,nM,IC50,6.45,Cryptosporidium parvum,organism-based format,True
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,27.0,nM,IC50,7.57,Cryptosporidium parvum,organism-based format,True
CHEMBL1242290,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,13900.0,nM,IC50,4.86,Cryptosporidium parvum,organism-based format,True
CHEMBL554061,Clc1ccc(-n2cc(COc3ccnc4ccccc34)nn2)cc1,1510.0,nM,IC50,5.82,Cryptosporidium parvum,organism-based format,True
CHEMBL1784973,CS(=O)(=O)N1CCC(Cn2nc(Cc3cccc4ccccc34)c3c(N)ncnc32)CC1,10000.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL2315267,COc1cc(NC(=O)Cc2nn(C)c(=O)c3ccccc23)ccc1Cl,680.0,nM,IC50,6.17,Cryptosporidium parvum,organism-based format,True
CHEMBL1231372,Nc1ncnc2c1c(Cc1cccc3ccccc13)nn2CC1CCNCC1,25900.0,nM,IC50,4.59,Cryptosporidium parvum,organism-based format,True
CHEMBL3637902,CC(C)C(Oc1cccc2ccccc12)C(=O)O,10000.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL573578,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,10000.0,nM,IC50,,Cryptosporidium parvum,organism-based format,True
CHEMBL3109011,CCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)cnc2c1,50.0,nM,IC50,7.30,Cryptosporidium parvum,organism-based format,True
CHEMBL2078876,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1,50.0,nM,IC50,7.30,Cryptosporidium parvum,organism-based format,True
CHEMBL554067,C[C@@H](Oc1ccnc2ccccc12)c1cn(-c2ccc(Cl)c(Cl)c2)nn1,9.0,nM,IC50,8.05,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL549610,C[C@@H](Oc1cccc2ncccc12)c1cn(-c2ccc(Cl)cc2)nn1,9.0,nM,IC50,8.05,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL549612,C[C@@H](Oc1cc[n+]([O-])c2ccccc12)c1cn(-c2ccc(Cl)cc2)nn1,13.0,nM,IC50,7.89,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL563640,CC(Oc1cc[n+]([O-])c2ccccc12)c1cn(-c2ccc(Cl)c(Cl)c2)nn1,18.0,nM,IC50,7.75,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL562828,CC(Oc1ccnc2ccccc12)c1cn(-c2ccc(Cl)c(Cl)c2)nn1,20.0,nM,IC50,7.70,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL563523,CC(Oc1ccnc2ccccc12)c1cn(-c2ccc(Cl)cc2)nn1,24.0,nM,IC50,7.62,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL555123,C[C@@H](Oc1cccc2c1ccc[n+]2[O-])c1cn(-c2ccc(Cl)cc2)nn1,24.0,nM,IC50,7.62,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL560438,CC(Oc1cc[n+]([O-])c2ccccc12)c1cn(-c2ccc(Cl)cc2)nn1,29.0,nM,IC50,7.54,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL560237,C[C@@H](Oc1ccnc2ccccc12)c1cn(-c2ccc(C#N)c(Cl)c2)nn1,31.0,nM,IC50,7.51,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL565217,CC(Oc1ccnc2ccccc12)c1cn(-c2ccc(C#N)c(Cl)c2)nn1,40.0,nM,IC50,7.40,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL563524,CC(Oc1cccc2c1ccc[n+]2[O-])c1cn(-c2ccc(Cl)cc2)nn1,44.0,nM,IC50,7.36,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL561424,CC(Oc1ccc(Cl)c2ccccc12)c1cn(-c2ccc(Cl)cc2)nn1,87.0,nM,IC50,7.06,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL560760,CC(Oc1cccc2ccccc12)c1cn(-c2ccc(Cl)cc2)nn1,130.0,nM,IC50,6.89,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL563348,C[C@H](Oc1ccnc2ccccc12)c1cn(-c2ccc(Cl)c(Cl)c2)nn1,130.0,nM,IC50,6.89,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL562829,CC(Oc1ccnc2ccccc12)c1cn(-c2ccc(C#N)cc2)nn1,140.0,nM,IC50,6.85,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL554061,Clc1ccc(-n2cc(COc3ccnc4ccccc34)nn2)cc1,440.0,nM,IC50,6.36,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL549548,C[C@H](Oc1ccnc2ccccc12)c1cn(-c2ccc(C#N)c(Cl)c2)nn1,600.0,nM,IC50,6.22,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL570997,CC(Oc1ccnc2ccccc12)C(=O)Nc1ccc(Cl)cc1,660.0,nM,IC50,6.18,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL557281,CC(C)C(Oc1cccc2ccccc12)C(=O)Nc1ccc(Cl)cc1,710.0,nM,IC50,6.15,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL561635,CC(Oc1cccc2ccccc12)C(=O)Nc1ccc(Cl)cc1,1060.0,nM,IC50,5.97,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL561640,CC(Oc1ccccc1)C(=O)Nc1ccc(Cl)cc1,3300.0,nM,IC50,5.48,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL564187,O=C(Nc1ccc(Cl)cc1)C(Oc1cccc2ccccc12)c1ccccc1,5000.0,nM,IC50,,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL564117,O=C(Nc1ccc(Cl)cc1)C(Oc1cccc2ccccc12)C1CC1,5000.0,nM,IC50,,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL560040,CC(C)C(Oc1cccc2ccccc12)c1cn(-c2ccc(Cl)cc2)nn1,5000.0,nM,IC50,,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL556184,CC(Oc1cccc2ccccc12)c1cn(-c2ccccc2Cl)nn1,5000.0,nM,IC50,,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL1450808,O=C(Cn1c(-c2cscn2)nc2ccccc21)Nc1ccc2ccccc2c1,7.0,nM,IC50,8.15,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL1957252,O=C(Cn1c(-c2nccs2)nc2ccccc21)Nc1ccc2ccccc2c1,8.0,nM,IC50,8.10,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL1957258,O=C(Cn1c(-c2ccccn2)nc2ccccc21)Nc1ccc2ccccc2c1,8.0,nM,IC50,8.10,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL1957251,O=C(Cn1c(-c2nccs2)nc2ccccc21)Nc1ccc(Cl)c(Cl)c1,18.0,nM,IC50,7.75,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL1957254,O=C(Cn1c(-c2cccs2)nc2ccccc21)Nc1ccc(Cl)cc1,20.0,nM,IC50,7.70,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL1957257,O=C(Cn1c(-c2ccccn2)nc2ccccc21)Nc1ccc(Cl)c(Cl)c1,22.0,nM,IC50,7.66,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL1957259,N#Cc1cc(NC(=O)Cn2c(-c3ccccn3)nc3ccccc32)ccc1Cl,22.0,nM,IC50,7.66,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
CHEMBL1957250,CC(C(=O)Nc1ccc(Cl)cc1)n1c(-c2nccs2)nc2ccccc21,23.0,nM,IC50,7.64,"Inosine-5'-monophosphate dehydrogenase, probable",assay format,True
