molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL301857,O=P(O)(O)C(Nc1cccnc1Cl)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL298547,CCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,22300.0,nM,IC50,4.65,Entamoeba histolytica,organism-based format,True
CHEMBL300361,O=P(O)(O)C(O)(C1CC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL52251,CCCCCCCCNC(P(=O)(O)O)P(=O)(O)O,31100.0,nM,IC50,4.51,Entamoeba histolytica,organism-based format,True
CHEMBL924,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,12000.0,nM,IC50,4.92,Entamoeba histolytica,organism-based format,True
CHEMBL55359,O=P(O)(O)C(O)(CSc1ccncc1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL54537,CN(CCCc1ccccc1)CCC(O)(P(=O)(O)O)P(=O)(O)O,45100.0,nM,IC50,4.35,Entamoeba histolytica,organism-based format,True
CHEMBL55371,O=P(O)(O)C(Nc1cccc(-c2ccccc2)c1)P(=O)(O)O,6600.0,nM,IC50,5.18,Entamoeba histolytica,organism-based format,True
CHEMBL294192,O=P(O)(O)C(CNc1ccccn1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL299491,CCCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL54124,O=P(O)(O)CC(c1ccccn1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL291736,O=P(O)(O)C(Nc1ccccn1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL301244,CN(CCc1ccccc1)CCC(O)(P(=O)(O)O)P(=O)(O)O,143000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL55812,CN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL54926,O=P(O)(O)C(NC1CCC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL56078,O=P(O)(O)C(Nc1ccc(Cl)nc1)P(=O)(O)O,21700.0,nM,IC50,4.66,Entamoeba histolytica,organism-based format,True
CHEMBL55027,O=P(O)(O)C(Nc1cc(Br)cc(Br)n1)P(=O)(O)O,28500.0,nM,IC50,4.54,Entamoeba histolytica,organism-based format,True
CHEMBL55988,CN(CCC(O)(P(=O)(O)O)P(=O)(O)O)C1CCCCC1,53600.0,nM,IC50,4.27,Entamoeba histolytica,organism-based format,True
CHEMBL54472,O=P(O)(O)C(N1CCCCCC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL431139,CCn1c2ccccc2c2ccc(NC(P(=O)(O)O)P(=O)(O)O)cc21,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL301065,O=P(O)(O)C(Nc1cccnc1)P(=O)(O)O,60000.0,nM,IC50,4.22,Entamoeba histolytica,organism-based format,True
CHEMBL301954,CC(C)N(C(C)C)C(P(=O)(O)O)P(=O)(O)O,194000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL58830,O=P(O)(O)C(NC1CCCC1)P(=O)(O)O,35900.0,nM,IC50,4.45,Entamoeba histolytica,organism-based format,True
CHEMBL55582,O=P(O)(O)C(Nc1c(F)c(F)c(F)c(F)c1F)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL293522,O=P(O)(O)C(O)(CCc1cccnc1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL56253,O=P(O)(O)C(NC1CCCCC1)P(=O)(O)O,16000.0,nM,IC50,4.80,Entamoeba histolytica,organism-based format,True
CHEMBL53950,O=P(O)(O)C(NC1CCCCCC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL56556,O=P(O)(O)C(O)(Cc1ccccc1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL56011,CCC(C)CNC(P(=O)(O)O)P(=O)(O)O,135000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL55222,O=P(O)(O)C(O)(C1CCC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL417419,O=P(O)(O)CC(c1cccnc1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL293479,O=P(O)(O)C(Nc1ccc(-c2ccccc2)cc1)P(=O)(O)O,8760.0,nM,IC50,5.06,Entamoeba histolytica,organism-based format,True
CHEMBL300755,CC(C)(C)c1cc(NC(P(=O)(O)O)P(=O)(O)O)cc(C(C)(C)C)c1,19200.0,nM,IC50,4.72,Entamoeba histolytica,organism-based format,True
CHEMBL55140,Cc1cccnc1NC(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL294191,O=P(O)(O)C(CNc1ccncc1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL56073,CN(CCCCc1ccccc1)CCC(O)(P(=O)(O)O)P(=O)(O)O,23400.0,nM,IC50,4.63,Entamoeba histolytica,organism-based format,True
CHEMBL55352,CCCN(CCC)C(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL54056,O=P(O)(O)CC(c1ccncc1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL299563,O=P(O)(O)C(N1CCSCC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL431735,O=P(O)(O)C(NCCCc1ccccc1)P(=O)(O)O,15600.0,nM,IC50,4.81,Entamoeba histolytica,organism-based format,True
CHEMBL55518,O=P(O)(O)C(Nc1cc(Cl)cc(Cl)c1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL55889,O=P(O)(O)C(Nc1ccc2c(c1)CCC2)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL54714,O=P(O)(O)C(Nc1ccc(Cl)cn1)P(=O)(O)O,87000.0,nM,IC50,4.06,Entamoeba histolytica,organism-based format,True
CHEMBL54925,CCc1cccc(NC(P(=O)(O)O)P(=O)(O)O)c1,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL55608,CCCCNC(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL52620,Cc1cc(C)nc(NC(P(=O)(O)O)P(=O)(O)O)c1,177000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL291727,O=P(O)(O)C(Nc1nccc2ccccc12)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL299717,CCCNC(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL54344,CCN(CC)C(P(=O)(O)O)P(=O)(O)O,62600.0,nM,IC50,4.20,Entamoeba histolytica,organism-based format,True
CHEMBL56028,CCCCc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,172000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL434978,CCCCOc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,3980.0,nM,IC50,5.40,Entamoeba histolytica,organism-based format,True
CHEMBL433833,CCCCCCCc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,36200.0,nM,IC50,4.44,Entamoeba histolytica,organism-based format,True
CHEMBL56704,O=P(O)(O)C(N1CCC(O)CC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL55264,CCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,29500.0,nM,IC50,4.53,Entamoeba histolytica,organism-based format,True
CHEMBL53982,CN(CCOc1ccccc1)CCC(O)(P(=O)(O)O)P(=O)(O)O,6490.0,nM,IC50,5.19,Entamoeba histolytica,organism-based format,True
CHEMBL55886,O=P(O)(O)C(O)(Cc1ccncc1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL55353,CCCCN(CC)C(P(=O)(O)O)P(=O)(O)O,47300.0,nM,IC50,4.33,Entamoeba histolytica,organism-based format,True
CHEMBL434024,O=P(O)(O)C(O)(Cc1ccccn1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL55856,CC(C)CCNC(P(=O)(O)O)P(=O)(O)O,36900.0,nM,IC50,4.43,Entamoeba histolytica,organism-based format,True
CHEMBL55959,Cc1cccc(NC(P(=O)(O)O)P(=O)(O)O)n1,64000.0,nM,IC50,4.19,Entamoeba histolytica,organism-based format,True
CHEMBL56255,CCCCCNC(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL300532,O=P(O)(O)C(Nc1ccc(Br)nc1)P(=O)(O)O,44200.0,nM,IC50,4.36,Entamoeba histolytica,organism-based format,True
CHEMBL923,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,73500.0,nM,IC50,4.13,Entamoeba histolytica,organism-based format,True
CHEMBL54480,CCCCCC(C)NC(P(=O)(O)O)P(=O)(O)O,65300.0,nM,IC50,4.18,Entamoeba histolytica,organism-based format,True
CHEMBL52621,O=P(O)(O)C(Nc1ncccc1OCc1ccccc1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL52761,CCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL54004,CCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,13300.0,nM,IC50,4.88,Entamoeba histolytica,organism-based format,True
CHEMBL301572,O=P(O)(O)C(N1CCOCC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL292224,O=P(O)(O)C(NC1CC1)P(=O)(O)O,113000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL56254,CCCCCCNC(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL56047,O=P(O)(O)C(N1CCc2ccccc2C1)P(=O)(O)O,71000.0,nM,IC50,4.15,Entamoeba histolytica,organism-based format,True
CHEMBL293116,Cc1csc(NC(P(=O)(O)O)P(=O)(O)O)n1,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL54888,CCCCCCc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,132000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL430963,O=P(O)(O)C(Nc1ccc(I)cn1)P(=O)(O)O,39500.0,nM,IC50,4.40,Entamoeba histolytica,organism-based format,True
CHEMBL294478,CC(C)CNC(P(=O)(O)O)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL412889,O=P(O)(O)C(NC1CCCCCCC1)P(=O)(O)O,15500.0,nM,IC50,4.81,Entamoeba histolytica,organism-based format,True
CHEMBL55557,Cc1ccnc(NC(P(=O)(O)O)P(=O)(O)O)c1,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL299988,CCCCCC(O)(P(=O)(O)O)P(=O)(O)O,157000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL52137,O=P(O)(O)C(N1CCCCC1)P(=O)(O)O,200000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL91365,S=C(N/N=C/c1cccs1)N1CCCCCC1,0.7,ug.mL-1,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL88623,S=C(N/N=C/c1cccs1)NC1CCCCCCC1,0.5,ug.mL-1,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL90570,S=C(N/N=C/c1cccs1)NC1CCCCC1,0.56,ug.mL-1,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL90735,S=C(N/N=C/c1cccs1)NC1CCCC1,0.64,ug.mL-1,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL350750,S=C(N/N=C/c1cccs1)N1CCCc2ccccc21,2780.0,nM,IC50,5.56,Entamoeba histolytica,organism-based format,True
CHEMBL352090,S=C(N/N=C/c1cccs1)N1CCCC1,3200.0,nM,IC50,5.50,Entamoeba histolytica,organism-based format,True
CHEMBL162590,S=C(NCc1ccccc1Cl)N/N=C/c1cccs1,5740.0,nM,IC50,5.24,Entamoeba histolytica,organism-based format,True
CHEMBL158863,Fc1cccc(F)c1/N=C(\S)N/N=C/c1cccs1,5730.0,nM,IC50,5.24,Entamoeba histolytica,organism-based format,True
CHEMBL345838,Fc1ccc(/N=C(\S)N/N=C/c2cccs2)c(F)c1,6180.0,nM,IC50,5.21,Entamoeba histolytica,organism-based format,True
CHEMBL269158,Nc1nc2ccc(Cl)cc2[nH]1,125.0,nM,IC50,6.90,Entamoeba histolytica,organism-based format,True
CHEMBL71855,Cc1nc2cc(Cl)c(Cl)cc2[nH]1,25.0,nM,IC50,7.60,Entamoeba histolytica,organism-based format,True
CHEMBL71807,COC(=O)Nc1nc2cc(Cl)c(Cl)cc2[nH]1,46.0,nM,IC50,7.34,Entamoeba histolytica,organism-based format,True
CHEMBL306226,c1ccc2[nH]cnc2c1,42.0,nM,IC50,7.38,Entamoeba histolytica,organism-based format,True
CHEMBL303252,Clc1cc2nc[nH]c2cc1Cl,96.0,nM,IC50,7.02,Entamoeba histolytica,organism-based format,True
CHEMBL69098,Clc1ccc2[nH]cnc2c1,39.0,nM,IC50,7.41,Entamoeba histolytica,organism-based format,True
CHEMBL72244,Cc1nc2cc(Cl)ccc2[nH]1,84.0,nM,IC50,7.08,Entamoeba histolytica,organism-based format,True
CHEMBL72355,CSc1nc2ccccc2[nH]1,393.0,nM,IC50,6.41,Entamoeba histolytica,organism-based format,True
CHEMBL69086,Sc1nc2cc(Cl)ccc2[nH]1,5.0,nM,IC50,8.30,Entamoeba histolytica,organism-based format,True
CHEMBL71880,COC(=O)Nc1nc2cc(Cl)ccc2[nH]1,350.0,nM,IC50,6.46,Entamoeba histolytica,organism-based format,True
CHEMBL71905,Nc1nc2cc(Cl)c(Cl)cc2[nH]1,59.0,nM,IC50,7.23,Entamoeba histolytica,organism-based format,True
CHEMBL309135,Cc1nc2ccccc2[nH]1,7.0,nM,IC50,8.15,Entamoeba histolytica,organism-based format,True
CHEMBL71706,Sc1nc2cc(Cl)c(Cl)cc2[nH]1,55.0,nM,IC50,7.26,Entamoeba histolytica,organism-based format,True
CHEMBL70141,Sc1nc2ccccc2[nH]1,133.0,nM,IC50,6.88,Entamoeba histolytica,organism-based format,True
CHEMBL71936,CSc1nc2cc(Cl)ccc2[nH]1,192.0,nM,IC50,6.72,Entamoeba histolytica,organism-based format,True
CHEMBL305513,Nc1nc2ccccc2[nH]1,114.0,nM,IC50,6.94,Entamoeba histolytica,organism-based format,True
CHEMBL67822,CSc1nc2cc(Cl)c(Cl)cc2[nH]1,356.0,nM,IC50,6.45,Entamoeba histolytica,organism-based format,True
CHEMBL70971,COC(=O)Nc1nc2ccccc2[nH]1,204.0,nM,IC50,6.69,Entamoeba histolytica,organism-based format,True
CHEMBL207803,NC(=S)N1CCC(c2ccccc2)=N1,17200.0,nM,IC50,4.76,Entamoeba histolytica,organism-based format,True
CHEMBL207781,CC1CN(c2nc3nc4ccccc4nc3s2)N=C1c1cccc(Cl)c1,720.0,nM,IC50,6.14,Entamoeba histolytica,organism-based format,True
CHEMBL204462,CC1CN(c2nc3nc4ccccc4nc3s2)N=C1c1cccc(Br)c1,1450.0,nM,IC50,5.84,Entamoeba histolytica,organism-based format,True
CHEMBL207604,CC1CN(c2nc3nc4ccccc4nc3s2)N=C1c1ccccc1,2340.0,nM,IC50,5.63,Entamoeba histolytica,organism-based format,True
CHEMBL207588,Clc1cccc(C2=NN(c3nc4nc5ccccc5nc4s3)CC2)c1,1090.0,nM,IC50,5.96,Entamoeba histolytica,organism-based format,True
CHEMBL207965,Brc1cccc(C2=NN(c3nc4nc5ccccc5nc4s3)CC2)c1,4980.0,nM,IC50,5.30,Entamoeba histolytica,organism-based format,True
CHEMBL207923,c1ccc(C2=NN(c3nc4nc5ccccc5nc4s3)CC2)cc1,6760.0,nM,IC50,5.17,Entamoeba histolytica,organism-based format,True
CHEMBL207241,Cc1cc(Cl)cc(C2=NN(C(=N)S)CC2)c1,4400.0,nM,IC50,5.36,Entamoeba histolytica,organism-based format,True
CHEMBL382432,Cc1cc(Br)cc(C2=NN(C(=N)S)CC2)c1,5900.0,nM,IC50,5.23,Entamoeba histolytica,organism-based format,True
CHEMBL379723,CC1CN(C(N)=S)N=C1c1ccccc1,10200.0,nM,IC50,4.99,Entamoeba histolytica,organism-based format,True
CHEMBL90197,NC(=S)N1CCC(c2cccc(Cl)c2)=N1,8700.0,nM,IC50,5.06,Entamoeba histolytica,organism-based format,True
CHEMBL314026,NC(=S)N1CCC(c2cccc(Br)c2)=N1,13200.0,nM,IC50,4.88,Entamoeba histolytica,organism-based format,True
CHEMBL394342,S=C(N/N=C\c1c[nH]c2ccccc12)NC1CCCC1,13900.0,nM,IC50,4.86,Entamoeba histolytica,organism-based format,True
CHEMBL437948,S=C(N/N=C\c1c[nH]c2ccccc12)N1CCCc2ccccc21,1680.0,nM,IC50,5.78,Entamoeba histolytica,organism-based format,True
CHEMBL390460,S=C(N/N=C\c1c[nH]c2ccccc12)N1CCN(c2ccccc2)CC1,3090.0,nM,IC50,5.51,Entamoeba histolytica,organism-based format,True
CHEMBL243675,S=C(N/N=C\c1c[nH]c2ccccc12)NC1C2CC3CC(C2)CC1C3,1080.0,nM,IC50,5.97,Entamoeba histolytica,organism-based format,True
CHEMBL390231,S=C(N/N=C\c1c[nH]c2ccccc12)N1CCCC1,14640.0,nM,IC50,4.83,Entamoeba histolytica,organism-based format,True
CHEMBL243486,CC1CCN(C(=S)N/N=C\c2c[nH]c3ccccc23)CC1,8370.0,nM,IC50,5.08,Entamoeba histolytica,organism-based format,True
CHEMBL243485,S=C(N/N=C\c1c[nH]c2ccccc12)NC1CCCCCCC1,6080.0,nM,IC50,5.22,Entamoeba histolytica,organism-based format,True
CHEMBL403651,c1ccc2[nH]c(-c3ccc(OCCCCCOc4ccc(-c5nc6ccccc6[nH]5)cc4)cc3)nc2c1,436.0,nM,IC50,6.36,Entamoeba histolytica,organism-based format,True
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,11801.0,nM,IC50,4.93,Entamoeba histolytica,organism-based format,True
CHEMBL400074,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,12.7,ug.mL-1,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL479134,C=C1CC[C@H]2O[C@@]2(C)CC[C@@H]2[C@@H]1CC2(C)C,71.3,ug.mL-1,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL50588,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,1.05,ug.mL-1,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL458370,CC1CN(C(=S)NCc2ccccc2Cl)N=C1c1ccccc1,4620.0,nM,IC50,5.33,Entamoeba histolytica,organism-based format,True
CHEMBL445260,Cc1ccccc1NC(=S)N1CC(C)C(c2ccccc2)=N1,4570.0,nM,IC50,5.34,Entamoeba histolytica,organism-based format,True
CHEMBL458733,CC1CN(C(=S)N2CCN(c3ccccc3)CC2)N=C1c1ccccc1,8690.0,nM,IC50,5.06,Entamoeba histolytica,organism-based format,True
CHEMBL513266,CC1CN(C(=S)NC2CCCCCCC2)N=C1c1ccccc1,2320.0,nM,IC50,5.63,Entamoeba histolytica,organism-based format,True
CHEMBL504149,CC1CN(C(=S)NC2CCCCC2)N=C1c1ccccc1,6630.0,nM,IC50,5.18,Entamoeba histolytica,organism-based format,True
CHEMBL463674,CC1CN(C(=S)NC2CCCC2)N=C1c1ccccc1,8570.0,nM,IC50,5.07,Entamoeba histolytica,organism-based format,True
CHEMBL463673,CC(C)CNC(=S)N1CC(C)C(c2ccccc2)=N1,9130.0,nM,IC50,5.04,Entamoeba histolytica,organism-based format,True
CHEMBL465898,CCCCNC(=S)N1CC(C)C(c2ccccc2)=N1,4320.0,nM,IC50,5.37,Entamoeba histolytica,organism-based format,True
CHEMBL465897,CC(C)NC(=S)N1CC(C)C(c2ccccc2)=N1,15250.0,nM,IC50,4.82,Entamoeba histolytica,organism-based format,True
CHEMBL51628,O=c1ccc2ccc(O)cc2o1,6380000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL486900,C/C(=N\NC(=S)NCc1ccccc1)c1c(O)ccc2ccc(=O)oc12,1060000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL505069,C/C(=N\NC(=S)Nc1ccc(C)cc1)c1c(O)ccc2ccc(=O)oc12,3170000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL486070,C/C(=N\NC(=S)N1CCC(Cc2ccccc2)CC1)c1c(O)ccc2ccc(=O)oc12,1560000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL487712,C/C(=N\NC(=S)NC12CC3CC(CC(C3)C1)C2)c1c(O)ccc2ccc(=O)oc12,1490000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL451599,C/C(=N\NC(N)=S)c1c(O)ccc2ccc(=O)oc12,4460000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL446518,CC(=O)c1c(O)ccc2ccc(=O)oc12,6510000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL487711,CC(=O)Oc1ccc2ccc(=O)oc2c1,13080000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL526377,O=c1ccc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2o1,4150000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL49732,COc1ccc2ccc(=O)oc2c1,8920000.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL490441,Clc1ccc(C2ON=C(c3ccccc3Cl)O2)cc1Cl,810.0,nM,IC50,6.09,Entamoeba histolytica,organism-based format,True
CHEMBL489219,Clc1ccc(C2ON=C(c3ccccc3Cl)O2)cc1,510.0,nM,IC50,6.29,Entamoeba histolytica,organism-based format,True
CHEMBL489220,Cc1ccc(C2ON=C(c3ccccc3Cl)O2)cc1,1800.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL444248,CCc1ccc(C2ON=C(c3ccccc3Cl)O2)cc1,1800.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
CHEMBL505563,CC1(c2ccc(Cl)cc2)ON=C(c2ccccc2Cl)O1,1800.0,nM,IC50,,Entamoeba histolytica,organism-based format,True
