molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL2093191,COC(=O)c1ccc(COc2cccc3c2CCN(Cc2ccc(Cl)cc2)C3=O)o1,4608.0,nM,IC50,5.34,Brugia malayi,organism-based format,True
CHEMBL2093192,COc1cccc2c1CCN(Cc1ccc(Cl)cc1)C2=O,3540.0,nM,IC50,5.45,Brugia malayi,organism-based format,True
CHEMBL2093193,O=C(COc1cccc2c1CCN(Cc1ccccc1F)C2=O)N1CCC(Cc2ccccc2)CC1,5185.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL2093195,CCOC(=O)c1ccc(NC(=O)CSc2c(C)[nH]c3ccccc23)cc1,6050.0,nM,IC50,5.22,Brugia malayi,organism-based format,True
CHEMBL2093198,Cc1[nH]c2ccccc2c1SCCNC(=O)c1c(-c2ccccc2Cl)noc1C,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093199,COc1ccccc1C(=O)NCCSc1c(-c2ccccc2)[nH]c2ccccc12,4608.0,nM,IC50,5.34,Brugia malayi,organism-based format,True
CHEMBL2093200,CCCCc1ccc(NC(=O)CSc2nccn2-c2ccccc2)cc1,4306.0,nM,IC50,5.37,Brugia malayi,organism-based format,True
CHEMBL2093201,COc1ccc(Cl)cc1NC(=O)CSc1nccn1-c1cccc(C)c1C,3940.0,nM,IC50,5.41,Brugia malayi,organism-based format,True
CHEMBL2093203,O=C(Nc1nc2c(F)cc(F)cc2s1)c1nc2ccccc2s1,3269.0,nM,IC50,5.49,Brugia malayi,organism-based format,True
CHEMBL2093204,Cc1c(Cl)ccc2sc(NC(=O)c3ccc(S(=O)(=O)N4CC(C)CC(C)C4)cc3)nc12,1075.0,nM,IC50,5.97,Brugia malayi,organism-based format,True
CHEMBL2093205,O=C(Nc1nc2c(Cl)ccc(Cl)c2s1)C1=COCCO1,3971.0,nM,IC50,5.40,Brugia malayi,organism-based format,True
CHEMBL2093206,Cc1cc(C)c2sc(NC(=O)c3nc4ccccc4s3)nc2c1,2495.0,nM,IC50,5.60,Brugia malayi,organism-based format,True
CHEMBL2093209,COc1cccc(C(=O)Nc2nnc(-c3ccc4c(c3)CCCC4)o2)c1,2178.0,nM,IC50,5.66,Brugia malayi,organism-based format,True
CHEMBL2093210,O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1cc(Cl)sc1Cl,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093213,CCCCc1ccc(NC(=O)CSc2cn(CC)c3ccccc23)cc1,3540.0,nM,IC50,5.45,Brugia malayi,organism-based format,True
CHEMBL2093215,COc1cccc2sc(Nc3nc4c(s3)CCCC4)nc12,3437.0,nM,IC50,5.46,Brugia malayi,organism-based format,True
CHEMBL2093216,COc1cccc2sc(Nc3sc4c(c3C(N)=O)CCCC4)nc12,4506.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL1333386,COc1cccc2sc(Nc3nnc(-c4cccs4)o3)nc12,5095.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL2093217,CCOc1cccc2sc(Nc3nc4ccc5sc(C)nc5c4s3)nc12,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093218,Fc1cccc2sc(Nc3nc4c(s3)CCCC4)nc12,4358.0,nM,IC50,5.36,Brugia malayi,organism-based format,True
CHEMBL2093219,Cc1nc2ccc3nc(Nc4nc5c(F)cccc5s4)sc3c2s1,5206.0,nM,IC50,5.28,Brugia malayi,organism-based format,True
CHEMBL2093220,CCOC(=O)c1sc(Nc2nc3c(F)cccc3s2)nc1C,4992.0,nM,IC50,5.30,Brugia malayi,organism-based format,True
CHEMBL1510164,CC1CCc2c(sc(Nc3nc4c(F)cccc4s3)c2C(N)=O)C1,4992.0,nM,IC50,5.30,Brugia malayi,organism-based format,True
CHEMBL2093221,CS(=O)(=O)c1ccc2nc(Nc3nc4c(F)cccc4s3)sc2c1,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093222,CC(=O)Nc1ccc2nc(Nc3nc4ccc(C(C)C)cc4s3)sc2c1,5095.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL2093223,CC(C)c1ccc2nc(Nc3nc4ccc(S(C)(=O)=O)cc4s3)sc2c1,4946.0,nM,IC50,5.31,Brugia malayi,organism-based format,True
CHEMBL581839,COc1ccc2nc(Nc3nc(-c4ccccn4)cs3)sc2c1,2612.0,nM,IC50,5.58,Brugia malayi,organism-based format,True
CHEMBL2093260,COc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)c2cccc(Cl)c2)c(OC)c1,4486.0,nM,IC50,5.35,Brugia malayi,organism-based format,True
CHEMBL2093261,CCOC(=O)c1sc(NC(=O)C(C)Sc2ncnc3ccccc23)c(C(=O)OCC)c1C,4358.0,nM,IC50,5.36,Brugia malayi,organism-based format,True
CHEMBL2093817,Cc1nn(-c2ccccc2)c2[nH]cc(C(=O)Nc3ccc(F)c(Cl)c3)c(=O)c12,5950.0,nM,IC50,5.22,Brugia malayi,organism-based format,True
CHEMBL2093233,O=C(Nc1nc2c(s1)CSc1ccccc1-2)C1CCCN1S(=O)(=O)c1cccs1,5185.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL1623023,O=C(CCS(=O)(=O)c1ccccc1)N(CCCN1CCOCC1)c1nc2ccccc2s1,6050.0,nM,IC50,5.22,Brugia malayi,organism-based format,True
CHEMBL2093243,CN(Cc1ccco1)S(=O)(=O)c1ccc(C(=O)Nc2nc3c(s2)CSc2ccccc2-3)cc1,3970.0,nM,IC50,5.40,Brugia malayi,organism-based format,True
CHEMBL2093253,O=C(CCCSc1ccc(F)cc1)N1CCN(c2nc3ccc(Cl)cc3s2)CC1,3540.0,nM,IC50,5.45,Brugia malayi,organism-based format,True
CHEMBL2093402,O=C(Cc1cc(-c2ccc(Cl)cc2)on1)Nc1cccnc1,1770.0,nM,IC50,5.75,Brugia malayi,organism-based format,True
CHEMBL2093607,COC(=O)c1ccc(CSc2ccc(NC(=O)C(C)C)nn2)o1,6149.0,nM,IC50,5.21,Brugia malayi,organism-based format,True
CHEMBL2093609,CCn1ccc(C(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)n1,5179.0,nM,IC50,5.29,Brugia malayi,organism-based format,True
CHEMBL2310951,COc1ccc(C(=O)C[n+]2cc(-c3ccc(OC)cc3)n3c2CCCCC3)cc1,2992.0,nM,IC50,5.52,Brugia malayi,organism-based format,True
CHEMBL2093174,O=C(Nc1nnc(S)s1)c1cc(Br)ccc1Cl,853.0,nM,IC50,6.07,Brugia malayi,organism-based format,True
CHEMBL2093178,COC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc2c1CCN(Cc1ccccc1)C2,2970.0,nM,IC50,5.53,Brugia malayi,organism-based format,True
CHEMBL2093183,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc3c(s2)Cc2ccccc2-3)cc1,1182.0,nM,IC50,5.93,Brugia malayi,organism-based format,True
CHEMBL937,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,354000.0,nM,IC50,,Brugia malayi,organism-based format,True
CHEMBL230006,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,1200.0,nM,IC50,5.92,Brugia malayi,organism-based format,True
CHEMBL3260657,CC(C)(C)c1cc(/C=C/C(=O)c2ccco2)cc(/C=N/c2nccs2)c1O,7070.0,nM,IC50,5.15,Brugia malayi,organism-based format,True
CHEMBL3260651,CC(C)c1cc(/C=C/C(=O)c2ccco2)cc(/C=N/c2nccs2)c1O,3200.0,nM,IC50,5.50,Brugia malayi,organism-based format,True
CHEMBL3260658,CC(C)(C)c1cc(/C=C/C(=O)c2cccs2)cc(/C=N/c2nccs2)c1O,900.0,nM,IC50,6.05,Brugia malayi,organism-based format,True
CHEMBL3260659,CCN(CC)C(=O)N1CCC(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,314980.0,nM,IC50,,Brugia malayi,organism-based format,True
CHEMBL3416675,O=c1cc(OCC(O)CNC2CC2)c2ccccc2o1,880.0,nM,IC50,6.06,Brugia malayi,organism-based format,True
CHEMBL3416676,O=c1cc(OCC(O)CNC2CCCCC2)c2ccccc2o1,360.0,nM,IC50,6.44,Brugia malayi,organism-based format,True
CHEMBL3416677,CN1CCN(CC(O)COc2cc(=O)oc3ccccc23)CC1,1730.0,nM,IC50,5.76,Brugia malayi,organism-based format,True
CHEMBL3416680,CCCCNCC(O)COc1cc(=O)oc2ccccc12,690.0,nM,IC50,6.16,Brugia malayi,organism-based format,True
CHEMBL3416684,Cc1ccc(NCC(O)COc2cc(=O)oc3ccccc23)cc1,1380.0,nM,IC50,5.86,Brugia malayi,organism-based format,True
CHEMBL3634370,CCc1cc(/C=N/Nc2nc3ccccc3s2)cc(/C=C/C(=O)c2ccccc2)c1O,2640.0,nM,IC50,5.58,Brugia malayi,organism-based format,True
CHEMBL3634493,CC(C)c1cc(/C=N/Nc2nc3ccccc3s2)cc(/C=C/C(=O)c2cccs2)c1O,2120.0,nM,IC50,5.67,Brugia malayi,organism-based format,True
CHEMBL2093174,O=C(Nc1nnc(S)s1)c1cc(Br)ccc1Cl,9400.0,nM,IC50,5.03,Brugia pahangi,organism-based format,True
CHEMBL3637912,CCCCc1ccc(NC(=O)Nc2ccc(O[C@H]3CCCC[C@@H]3N(C)c3ccccc3)c(F)c2)cc1,8400.0,nM,IC50,5.08,Brugia pahangi,organism-based format,True
CHEMBL3637907,COc1ccc(N(CCc2cccc(C)n2)C(=O)C2CCCCC2)cc1,1340.0,nM,IC50,5.87,Onchocerca volvulus,organism-based format,True
CHEMBL3637908,CC(=O)N(CCN(C(=O)c1ccc(F)cc1)c1ccccc1)c1ccccc1,3130.0,nM,IC50,5.50,Onchocerca volvulus,organism-based format,True
CHEMBL3637912,CCCCc1ccc(NC(=O)Nc2ccc(O[C@H]3CCCC[C@@H]3N(C)c3ccccc3)c(F)c2)cc1,1090.0,nM,IC50,5.96,Onchocerca volvulus,organism-based format,True
CHEMBL5182784,COC(=O)Nc1nc2cc(C(=O)NCc3ccc4c(c3)B(O)OC4(C)C)ccc2[nH]1,300.0,nM,IC50,6.52,Onchocerca volvulus,organism-based format,True
CHEMBL289191,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,50000.0,nM,IC50,4.30,Haemonchus contortus,assay format,True
CHEMBL269277,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,110000.0,nM,IC50,,Haemonchus contortus,assay format,True
CHEMBL493737,CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,22660000.0,nM,IC50,,Haemonchus contortus,assay format,True
CHEMBL452630,C/C=C/c1ccc(OC)cc1,4650000.0,nM,IC50,,Haemonchus contortus,assay format,True
CHEMBL29411,Cc1ccc(C(C)C)c(O)c1,3660000.0,nM,IC50,,Haemonchus contortus,assay format,True
CHEMBL4642961,CCCc1cc(=O)c2c(OC)c(OC)c3cc(OC)cc(OC)c3c2o1,30000.0,nM,IC50,4.52,Haemonchus contortus,organism-based format,True
CHEMBL4781102,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,5300.0,nM,IC50,5.28,Haemonchus contortus,organism-based format,True
CHEMBL4782333,O=C(Nc1ccc(Cl)cc1)N1CCC[C@@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4798790,O=C(Nc1ccccc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4785097,Cc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4796572,CC(C)c1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4790784,O=C(Nc1ccc(F)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4791010,O=C(Nc1ccc(Br)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,1800.0,nM,IC50,5.75,Haemonchus contortus,organism-based format,True
CHEMBL4796098,O=C(Nc1ccc(I)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,5600.0,nM,IC50,5.25,Haemonchus contortus,organism-based format,True
CHEMBL4783303,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,9500.0,nM,IC50,5.02,Haemonchus contortus,organism-based format,True
CHEMBL4778469,N#Cc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,18000.0,nM,IC50,4.75,Haemonchus contortus,organism-based format,True
CHEMBL4789632,COc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4785844,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,4200.0,nM,IC50,5.38,Haemonchus contortus,organism-based format,True
CHEMBL4789619,O=C(Nc1ccc(O)cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4796543,CC(=O)c1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4800634,CS(=O)(=O)c1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4795754,CN(C)S(=O)(=O)c1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)cc1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4797476,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,50000.0,nM,IC50,4.30,Haemonchus contortus,organism-based format,True
CHEMBL4781469,O=C(Nc1ccncc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4786141,Cc1cccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)c1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4799207,O=C(Nc1cccc(F)c1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4784507,O=C(Nc1cccc(Cl)c1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4795413,O=C(Nc1cccc(Br)c1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4780740,N#Cc1cccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)c1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4792016,COc1cccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)c1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4789352,O=C(Nc1cccc(O)c1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4793071,CC(=O)c1cccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3)no2)c1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4784242,O=C(Nc1cccnc1)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4780647,Cc1ccccc1NC(=O)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4796017,O=C(Nc1ccccc1F)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4798642,O=C(Nc1ccccc1Cl)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4782772,O=C(Nc1ccccc1Br)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4788696,O=C(Nc1ccccc1I)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4791337,N#Cc1ccccc1NC(=O)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4789176,COc1ccccc1NC(=O)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4787973,O=C(Nc1ccccc1O)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4790367,CC(=O)c1ccccc1NC(=O)N1CCC[C@H]1c1nc(-c2ccccc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4792852,Cc1ccccc1-c1noc([C@@H]2CCCN2C(=O)Nc2ccc(Cl)cc2)n1,780.0,nM,IC50,6.11,Haemonchus contortus,organism-based format,True
CHEMBL4800223,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccccc2Cl)no1,9200.0,nM,IC50,5.04,Haemonchus contortus,organism-based format,True
CHEMBL4792308,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccccc2Br)no1,12000.0,nM,IC50,4.92,Haemonchus contortus,organism-based format,True
CHEMBL4796960,COc1ccccc1-c1noc([C@@H]2CCCN2C(=O)Nc2ccc(Cl)cc2)n1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4798746,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccccc2O)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4793520,Cc1cccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc(Cl)cc3)n2)c1,1900.0,nM,IC50,5.72,Haemonchus contortus,organism-based format,True
CHEMBL4797116,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2cccc(F)c2)no1,8100.0,nM,IC50,5.09,Haemonchus contortus,organism-based format,True
CHEMBL4791236,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2cccc(Cl)c2)no1,3000.0,nM,IC50,5.52,Haemonchus contortus,organism-based format,True
CHEMBL4791802,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2cccc(Br)c2)no1,1100.0,nM,IC50,5.96,Haemonchus contortus,organism-based format,True
CHEMBL4796504,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2cccc(O)c2)no1,780.0,nM,IC50,6.11,Haemonchus contortus,organism-based format,True
CHEMBL4790279,COc1cccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc(Cl)cc3)n2)c1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4796910,N#Cc1cccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc(Cl)cc3)n2)c1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4795452,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccc(F)cc2)no1,1300.0,nM,IC50,5.89,Haemonchus contortus,organism-based format,True
CHEMBL4791315,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccc(Cl)cc2)no1,1500.0,nM,IC50,5.82,Haemonchus contortus,organism-based format,True
CHEMBL4780182,COc1ccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc(Cl)cc3)n2)cc1,50000.0,nM,IC50,4.30,Haemonchus contortus,organism-based format,True
CHEMBL4783738,O=C(Nc1ccc(Cl)cc1)N1CCC[C@H]1c1nc(-c2ccc(O)cc2)no1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL4793018,N#Cc1ccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc(Cl)cc3)n2)cc1,100000.0,nM,IC50,,Haemonchus contortus,organism-based format,True
CHEMBL256563,C[C@](C#N)(COc1cc(C#N)ccc1C(F)(F)F)NC(=O)c1ccc(SC(F)(F)F)cc1,160.0,nM,IC50,6.80,Haemonchus contortus,organism-based format,True
CHEMBL4785558,O=C(Nc1ccc(Cl)cc1)N1CCCC1c1nc(-c2ccccc2)no1,3460.0,nM,IC50,5.46,Haemonchus contortus,organism-based format,True
CHEMBL2286985,CC(C)[C@@]12C=C[C@@](C)(CC1)OO2,190000.0,nM,IC50,,Meloidogyne incognita,assay format,True
CHEMBL442915,Cc1ccc(C(C)C)cc1,3240000.0,nM,IC50,,Meloidogyne incognita,assay format,True
CHEMBL4103886,CC(C)[C@]12C=C[C@](C)(CC1)COOC2,7860000.0,nM,IC50,,Meloidogyne incognita,assay format,True
CHEMBL470671,C=CCc1ccc(OC)cc1,1250000.0,nM,IC50,,Meloidogyne incognita,assay format,True
CHEMBL42710,C=CCc1ccc(O)c(OC)c1,400000.0,nM,IC50,,Meloidogyne incognita,assay format,True
CHEMBL108861,C=CCc1ccc(OC)c(OC)c1,500000.0,nM,IC50,,Meloidogyne incognita,assay format,True
