molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL105318,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,2.0,nM,IC50,8.7,Human immunodeficiency virus 1,organism-based format,True
CHEMBL129,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.14,nM,IC50,9.85,PBMC,cell-based format,True
CHEMBL2178573,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,5.0,nM,IC50,8.3,C-C chemokine receptor type 2,single protein format,True
CHEMBL4069597,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,16.0,nM,IC50,7.8,Human herpesvirus 2,organism-based format,True
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,2.0,nM,IC50,8.7,Human immunodeficiency virus type 1 integrase,single protein format,True
CHEMBL518520,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+],2.0,nM,IC50,8.7,Human immunodeficiency virus,organism-based format,True
CHEMBL1569,Cl.NC12CC3CC(CC(C3)C1)C2,16000.0,nM,IC50,4.8,Unchecked,cell-based format,True
CHEMBL1637,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,2.13,nM,IC50,8.67,NCI-H460,cell-based format,True
CHEMBL1256472,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1299.0,nM,IC50,5.89,Unchecked,cell-based format,True
CHEMBL2364608,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,11.0,nM,IC50,7.96,Unchecked,assay format,True
CHEMBL221722,NC(=O)c1nc(F)cnc1O,44.0,nM,IC50,7.36,Influenza C virus,organism-based format,True
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,2.0,nM,IC50,8.7,Influenza A virus,organism-based format,True
CHEMBL660,NC12CC3CC(CC(C3)C1)C2,270.0,nM,IC50,6.57,Unchecked,cell-based format,True
CHEMBL4297497,NCc1ccc2c(c1)nc(CN1C(=O)C3(CC3)c3ccc(F)cc31)n2CCCC(F)(F)F,0.9,nM,IC50,9.05,Fusion glycoprotein F0,cell-based format,True
CHEMBL152,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,60.0,nM,IC50,7.22,Human herpesvirus 5,organism-based format,True
CHEMBL2064455,Nc1ccn([C@@H]2C(F)=C(CO)[C@@H](O)[C@H]2O)c(=O)n1,180.0,nM,IC50,6.75,MDA-MB-231,cell-based format,True
CHEMBL359164,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1,56.0,nM,IC50,7.25,CCRF-CEM,cell-based format,True
CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,2.0,nM,IC50,8.7,ADMET,cell-based format,True
CHEMBL888,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0.01042,nM,IC50,10.98,SIG-M5,cell-based format,True
CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.4,nM,IC50,9.4,L1210,cell-based format,True
CHEMBL853,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,22.0,nM,IC50,7.66,CCRF-CEM,cell-based format,True
CHEMBL210651,Nc1ccn([C@H]2CO[C@@H](CO)S2)c(=O)n1,7540.0,nM,IC50,5.12,Human immunodeficiency virus 1,organism-based format,True
CHEMBL38700,Nc1nc(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,460.0,nM,IC50,6.34,CCRF-CEM,cell-based format,True
CHEMBL885,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,1.0,nM,IC50,9.0,Human immunodeficiency virus 1,organism-based format,True
CHEMBL272557,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,3471.7,nM,IC50,5.46,Unchecked,assay format,True
CHEMBL109831,Nc1nc(=O)n([C@H]2C=C[C@@H](CO)O2)cc1F,100000.0,nM,IC50,4.0,MT2,cell-based format,True
CHEMBL1380,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,130.0,nM,IC50,6.89,Unchecked,assay format,True
CHEMBL1200619,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.O=S(=O)(O)O,910.0,nM,IC50,6.04,Human immunodeficiency virus 1,organism-based format,True
CHEMBL1540,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,3900.0,nM,IC50,5.41,Human herpesvirus 1,organism-based format,True
CHEMBL356323,Nc1nc2c([nH]1)c(=O)n(CC1CC1)c(=O)n2CC1CC1,6.0,nM,IC50,8.22,Phosphodiesterase 4,protein format,True
CHEMBL265948,Nc1nc2c(ncn2/C=C2/CC2(CO)CO)c(=O)[nH]1,1300.0,nM,IC50,5.89,NON-PROTEIN TARGET,cell-based format,True
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,1.9,nM,IC50,8.72,ADMET,cell-based format,True
CHEMBL184,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,100.0,nM,IC50,7.0,Vero,cell-based format,True
CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,30.0,nM,IC50,7.52,DNA (cytosine-5)-methyltransferase 1,single protein format,True
CHEMBL484,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,0.024,nM,IC50,10.62,Human herpesvirus 1,organism-based format,True
CHEMBL501916,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1F,3300.0,nM,IC50,5.48,ADMET,assay format,True
CHEMBL1090,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,62.0,nM,IC50,7.21,Dipeptidyl peptidase IV,cell-based format,True
CHEMBL3989866,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,7.5,nM,IC50,8.12,Human immunodeficiency virus type 1 integrase,single protein format,True
CHEMBL1257073,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,2.66,nM,IC50,8.57,Envelope phospholipase F13 (p37),cell-based format,True
CHEMBL200022,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,1700.0,nM,IC50,5.77,Anthrax lethal factor,single protein format,True
CHEMBL666,O=C(O)P(=O)(O)O,800.0,nM,IC50,6.1,Human immunodeficiency virus type 1 reverse transcriptase,single protein format,True
CHEMBL3318007,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,2.0,nM,IC50,8.7,Influenza A virus (A/PR/8/34(H1N1)),organism-based format,True
CHEMBL754,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],2030.0,nM,IC50,5.69,Human immunodeficiency virus type 1 reverse transcriptase,single protein format,True
CHEMBL3237547,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,400.0,nM,IC50,6.4,Cytidine deaminase,single protein format,True
CHEMBL1236475,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,340.0,nM,IC50,6.47,Cytidine deaminase,single protein format,True
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0.09,nM,IC50,10.05,Human immunodeficiency virus 1,organism-based format,True
CHEMBL4297215,O=C1c2c(O)c(=O)ccn2N([C@@H]2c3ccccc3SCc3c2ccc(F)c3F)[C@@H]2COCCN12,24.0,nM,IC50,7.62,Unchecked,cell-based format,True
CHEMBL271475,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,240.0,nM,IC50,6.62,Cowpox virus,organism-based format,True
CHEMBL70046,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,150.0,nM,IC50,6.82,NON-PROTEIN TARGET,assay format,True
CHEMBL54918,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,3.0,nM,IC50,8.52,L1210,cell-based format,True
CHEMBL31634,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,1.0,nM,IC50,9.0,HEL,cell-based format,True
CHEMBL222280,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br,3846.4,nM,IC50,5.42,Unchecked,assay format,True
CHEMBL1129,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,5.3,nM,IC50,8.28,Unchecked,cell-based format,True
CHEMBL917,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0.4,nM,IC50,9.4,Thymidylate synthase,cell-based format,True
CHEMBL788,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,680.6,nM,IC50,6.17,Unchecked,assay format,True
CHEMBL1556,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.23,nM,IC50,9.64,Vero,cell-based format,True
CHEMBL1460,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,100.0,nM,IC50,7.0,Human immunodeficiency virus 1,organism-based format,True
CHEMBL39999,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,7.0,nM,IC50,8.15,ADMET,assay format,True
CHEMBL591804,[N-]=[N+]=N[C@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO,2760.0,nM,IC50,5.56,CCRF-CEM,cell-based format,True
