molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label,passes_lipinski
CHEMBL1631694,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,400.0,nM,IC50,6.4,Trypanosoma brucei brucei,organism-based format,True
CHEMBL567597,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,0.82,nM,IC50,9.09,Plasmodium falciparum,organism-based format,True
CHEMBL252518,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.22,nM,IC50,9.66,Unchecked,cell-based format,True
CHEMBL361497,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.3,nM,IC50,9.52,Plasmodium falciparum,organism-based format,True
CHEMBL2205807,Cc1ccc(-c2ccc(C)cn2)nc1,4500.0,nM,IC50,5.35,No relevant target,small-molecule physicochemical format,True
CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,10100.0,nM,IC50,5.0,Botulinum neurotoxin type A,assay format,True
CHEMBL498847,Cc1ncc([N+](=O)[O-])n1CC(C)O,810.0,nM,IC50,6.09,Trichomonas vaginalis,organism-based format,True
CHEMBL1449676,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,25930.0,nM,IC50,4.59,Trypanosoma brucei rhodesiense,organism-based format,True
CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,68.0,nM,IC50,7.17,Trichomonas vaginalis,organism-based format,True
CHEMBL15891,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,0.9,nM,IC50,9.05,GABA receptor beta-3 subunit,single protein format,True
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0.8,nM,IC50,9.1,Trypanosoma brucei,organism-based format,True
CHEMBL869,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,88100.0,nM,IC50,4.05,Snake venom metalloproteinase Bap1,single protein format,True
CHEMBL830,NCCCC(N)(C(=O)O)C(F)F,26.0,nM,IC50,7.58,NON-PROTEIN TARGET,assay format,True
CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,77.0,nM,IC50,7.11,Schistosoma mansoni,organism-based format,True
CHEMBL110,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,1.8,nM,IC50,8.74,Trypanosoma cruzi,organism-based format,True
CHEMBL1448,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0.56,nM,IC50,9.25,Plasmodium falciparum,organism-based format,True
CHEMBL1545,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,150.0,nM,IC50,6.82,Hepatitis B virus,cell-based format,True
CHEMBL1239,O=C(OCc1ccccc1)c1ccccc1,1100.0,nM,IC50,5.96,Hormone-sensitive lipase,assay format,True
CHEMBL152632,O=C1NCCN1c1ncc([N+](=O)[O-])s1,15880.0,nM,IC50,4.8,Unchecked,assay format,True
CHEMBL416956,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,0.31,nM,IC50,9.51,Plasmodium falciparum,organism-based format,True
CHEMBL223448,Oc1c(Br)cc(Br)c2cccnc12,114.24,nM,IC50,6.94,Unchecked,assay format,True
CHEMBL497,Oc1c(I)cc(Cl)c2cccnc12,345.3,nM,IC50,6.46,Unchecked,assay format,True
CHEMBL33845,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,546.4,nM,IC50,6.26,Unchecked,cell-based format,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,4392.0,nM,IC50,5.36,Unchecked,cell membrane format,True
CHEMBL625,c1ccc2[nH]c(-c3cscn3)nc2c1,472.0,nM,IC50,6.33,Methionine aminopeptidase,assay format,True
